Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
349,Bear Pascoe,NYG,TE,25,16,11,0,0,0,0,0,0,0,,0,16,12,136,11.33,0,0,,0,,,14,25.6,28.6,19.6,,52,
350,Logan Paulsen,WAS,TE,24,16,6,0,0,0,0,0,0,0,,0,19,11,138,12.55,0,0,,0,,,14,24.8,27.8,19.3,,51,
351,Michael Robinson*,SEA,WR,28,14,4,0,0,0,0,0,4,7,1.75,0,14,9,74,8.22,1,1,1,1,,,14,21.1,22.1,16.6,,132,
352,Brandon Saine,GNB,RB,23,8,0,0,0,0,0,0,18,69,3.83,0,12,10,69,6.9,0,0,,0,,,14,23.8,23.8,18.8,,110,
353,Lorenzo Booker,MIN,RB,27,15,0,0,0,0,0,0,13,52,4,0,14,8,82,10.25,0,3,1,0,,,13,19.4,20.4,15.4,,112,
354,Jonathan Dwyer,PIT,RB,22,7,0,0,0,0,0,0,16,123,7.69,0,1,1,6,6,0,0,,0,,,13,13.9,16.9,13.4,,113,
355,Rob Housler,ARI,TE,23,12,2,0,0,0,0,0,0,0,,0,26,12,133,11.08,0,1,1,0,,,13,23.3,27.3,17.3,,53,
356,Mossis Madu,TAM,RB,24,9,0,0,0,0,0,0,15,55,3.67,0,12,10,72,7.2,0,0,,0,,,13,22.7,22.7,17.7,,114,
357,Michael Palmer,ATL,TE,23,16,2,0,0,0,0,0,0,0,,0,16,10,72,7.2,1,0,,1,,,13,23.2,23.2,18.2,,54,
358,Greg Camarillo,MIN,WR,29,13,0,0,0,0,0,0,0,0,,0,24,9,121,13.44,0,0,,0,,,12,21.1,24.1,16.6,,135,
359,Spencer Larsen,DEN,RB,27,16,6,0,0,0,0,0,14,44,3.14,0,9,9,76,8.44,0,0,,0,,,12,21,21,16.5,,115,
360,Donald Lee,CIN,TE,31,9,4,0,0,0,0,0,0,0,,0,13,11,115,10.45,0,0,,0,,,12,22.5,25.5,17,,56,
361,Dante Rosario,2TM,TE,27,16,3,0,0,0,0,0,0,0,,0,11,7,117,16.71,0,0,,0,,,12,18.7,21.7,15.2,,55,
362,Shane Vereen,NWE,RB,22,5,0,0,0,0,0,0,15,57,3.8,1,0,0,0,,0,0,,1,,,12,11.7,11.7,11.7,,116,
363,Donnie Avery,TEN,WR,27,8,0,0,0,0,0,0,0,0,,0,11,3,45,15,1,0,,1,,,11,13.5,13.5,12,,139,
364,John Conner,NYJ,RB,24,16,8,0,0,0,0,0,13,44,3.38,1,5,2,9,4.5,0,0,,1,,,11,13.3,13.3,12.3,,117,
365,Terrance Copper,KAN,WR,29,16,2,0,0,0,0,0,0,0,,0,12,8,114,14.25,0,0,,0,,,11,19.4,22.4,15.4,,136,
366,Domenik Hixon,NYG,WR,27,2,0,0,0,0,0,0,0,0,,0,6,4,50,12.5,1,0,,1,,,11,15,15,13,,137,
367,Sam Hurd,CHI,WR,26,12,0,0,0,0,0,0,0,0,,0,15,8,109,13.63,0,1,,0,,,11,18.9,21.9,14.9,,138,
368,Sammy Morris,DAL,RB,34,3,0,0,0,0,0,0,28,98,3.5,0,7,5,13,2.6,0,0,,0,,,11,16.1,16.1,13.6,,118,
369,John Clay,PIT,RB,23,2,0,0,0,0,0,0,10,41,4.1,1,0,0,0,,0,0,,1,,,10,10.1,10.1,10.1,,120,
370,Colin Cochart,CIN,TE,24,10,3,0,0,0,0,0,0,0,,0,9,5,44,8.8,1,0,,1,,,10,15.4,15.4,12.9,,57,
371,Tom Crabtree,GNB,TE,26,16,9,0,0,0,0,0,0,0,,0,8,6,38,6.33,1,0,,1,,,10,15.8,15.8,12.8,,59,
372,Taiwan Jones,OAK,RB,23,10,0,0,0,0,0,0,16,73,4.56,0,3,2,25,12.5,0,0,,0,,,10,11.8,11.8,10.8,,121,
373,Vonta Leach*+,BAL,RB,30,16,16,0,0,0,0,0,12,35,2.92,0,27,15,69,4.6,0,0,,0,,,10,25.4,25.4,17.9,,119,
374,Zach Miller,JAX,TE,27,4,0,0,0,0,0,0,0,0,,0,7,4,42,10.5,1,0,,1,,,10,14.2,14.2,12.2,,58,
375,Jerheme Urban,KAN,WR,31,6,1,0,0,0,0,0,1,7,7,0,13,4,35,8.75,1,0,,1,,,10,14.2,14.2,12.2,,140,
376,Josh Baker,NYJ,RB,25,11,0,0,0,0,0,0,0,0,,0,4,3,27,9,1,0,,1,,,9,11.7,11.7,10.2,,123,
377,Ramses Barden,NYG,WR,25,8,0,0,0,0,0,0,0,0,,0,19,9,94,10.44,0,0,,0,,,9,18.4,18.4,13.9,,141,
378,Bernard Berrian,MIN,WR,31,5,1,0,0,0,0,0,0,0,,0,23,7,91,13,0,0,,0,,,9,16.1,16.1,12.6,,143,
379,Richie Brockel,CAR,RB,25,11,2,0,0,0,0,0,3,12,4,1,3,3,13,4.33,0,0,,1,,,9,11.5,11.5,10,,125,
380,Keary Colbert,KAN,WR,29,7,0,0,0,0,0,0,0,0,,0,12,9,89,9.89,0,1,,0,,,9,17.9,17.9,13.4,,146,
381,Kevin Faulk,NWE,RB,35,7,3,0,0,0,0,0,17,57,3.35,0,9,7,34,4.86,0,0,,0,,,9,16.1,16.1,12.6,,122,
382,Daniel Graham,TEN,TE,33,16,7,0,0,0,0,0,0,0,,0,5,2,25,12.5,1,0,,1,,,9,10.5,10.5,9.5,,62,
383,Chad Hall,PHI,WR,25,7,0,0,0,0,0,0,3,13,4.33,0,9,3,20,6.67,1,0,,1,,,9,12.3,12.3,10.8,,142,
384,Greg Jones,JAX,RB,30,16,9,0,0,0,0,0,2,7,3.5,1,9,4,19,4.75,0,0,,1,,,9,12.6,12.6,10.6,,124,
385,Weslye Saunders,PIT,TE,22,16,6,0,0,0,0,0,0,0,,0,8,4,29,7.25,1,0,,1,,,9,12.9,12.9,10.9,,61,
386,Cecil Shorts,JAX,WR,24,10,0,0,0,0,0,0,0,0,,0,12,2,30,15,1,0,,1,,,9,11,11,10,,144,
387,Luke Stocker,TAM,TE,23,14,9,0,0,0,0,0,0,0,,0,17,12,92,7.67,0,0,,0,,,9,21.2,21.2,15.2,,60,
388,Eric Weems,ATL,WR,26,16,2,0,0,0,0,0,0,0,,0,14,11,90,8.18,0,0,,0,,,9,20,20,14.5,,145,
389,John Gilmore,NOR,TE,32,14,4,0,0,0,0,0,0,0,,0,6,3,20,6.67,1,0,,1,,,8,11,11,9.5,,63,
390,Michael Hoomanawanui,STL,RB,23,8,8,0,0,0,0,0,0,0,,0,13,7,83,11.86,0,0,,0,,,8,15.3,15.3,11.8,,127,
391,Henry Hynoski,NYG,RB,23,11,4,0,0,0,0,0,0,0,,0,16,12,83,6.92,0,0,,0,,,8,20.3,20.3,14.3,,126,
392,Ruvell Martin,BUF,WR,29,14,0,0,0,0,0,0,0,0,,0,16,7,82,11.71,0,0,,0,,,8,15.2,15.2,11.7,,147,
393,Cameron Morrah,SEA,TE,24,9,4,0,0,0,0,0,1,1,1,0,13,6,74,12.33,0,0,,0,,,8,13.5,13.5,10.5,,64,
394,Anthony Sherman,ARI,RB,23,15,7,0,0,0,0,0,1,3,3,0,9,8,72,9,0,0,,0,,,8,15.5,15.5,11.5,,128,
395,Billy Bajema,STL,TE,29,16,12,0,0,0,0,0,0,0,,0,14,9,71,7.89,0,0,,0,,,7,16.1,16.1,11.6,,65,
396,Brandon Banks,WAS,WR,24,16,0,1,1,49,1,0,1,1,1,0,1,1,10,10,0,7,,0,,,7,8.1,8.1,7.6,,149,
397,Rock Cartwright,OAK,RB,32,15,0,0,0,0,0,0,4,45,11.25,0,6,4,24,6,0,0,,0,,,7,10.9,10.9,8.9,,130,
398,Chris Cooley,WAS,TE,29,5,5,0,0,0,0,0,2,3,1.5,0,13,8,65,8.13,0,0,,0,,,7,14.8,14.8,10.8,,66,
399,Lee Evans,BAL,WR,30,9,2,0,0,0,0,0,0,0,,0,26,4,74,18.5,0,0,,0,,,7,11.4,11.4,9.4,,148,
400,Ahmard Hall,TEN,RB,32,12,7,0,0,0,0,0,6,24,4,0,14,9,46,5.11,0,1,1,0,,,7,14,15,9.5,,129,
401,DuJuan Harris,JAX,RB,23,5,0,0,0,0,0,0,9,42,4.67,0,2,1,4,4,0,0,,0,,,7,5.6,5.6,5.1,,131,
402,Richard Bartel,ARI,QB,28,2,0,10,22,86,1,1,1,9,9,0,0,0,0,,0,0,,0,,,6,6.3,7.3,7.3,,57,
403,Charlie Batch,PIT,QB,37,4,1,15,24,208,0,1,3,-2,-0.67,0,0,0,0,,0,0,,0,,,6,6.1,7.1,7.1,,60,
404,Colin Cloherty,JAX,TE,24,4,1,0,0,0,0,0,0,0,,0,8,4,57,14.25,0,0,,1,,,6,15.7,15.7,13.7,,69,
405,Rashied Davis,DET,WR,32,11,0,0,0,0,0,0,0,0,,0,5,4,63,15.75,0,0,,0,,,6,10.3,10.3,8.3,,150,
406,Bruce Gradkowski,CIN,QB,28,2,0,8,18,109,1,1,3,1,0.33,0,0,0,0,,0,0,,0,,,6,6.5,7.5,7.5,,56,
407,Matt Leinart,HOU,QB,28,2,1,10,13,57,1,0,1,-1,-1,0,0,0,0,,0,0,,0,,,6,6.2,6.2,6.2,,58,
408,Luke McCown,JAX,QB,30,4,2,30,56,296,0,4,7,23,3.29,0,0,0,0,,0,2,1,0,,,6,4.1,9.1,8.1,,59,
409,Brit Miller,STL,RB,25,12,1,0,0,0,0,0,5,14,2.8,0,3,3,41,13.67,0,0,,0,,,6,8.5,8.5,7,,132,
410,Matthew Mulligan,NYJ,TE,26,16,9,0,0,0,0,0,0,0,,0,9,5,58,11.6,0,0,,0,,,6,10.8,10.8,8.3,,68,
411,Ryan Taylor,GNB,TE,24,15,0,0,0,0,0,0,0,0,,0,1,1,4,4,1,0,,1,,,6,7.4,7.4,6.9,,67,
412,Armando Allen,CHI,RB,22,2,0,0,0,0,0,0,15,48,3.2,0,1,0,0,,0,0,,0,,,5,4.8,4.8,4.8,,136,
413,Danny Amendola,STL,WR,26,1,1,0,0,0,0,0,0,0,,0,6,5,45,9,0,1,,0,,,5,9.5,9.5,7,,156,
414,Deon Butler,SEA,WR,25,5,0,0,0,0,0,0,0,0,,0,7,6,51,8.5,0,0,,0,,,5,11.1,11.1,8.1,,152,
415,Tyler Clutts,CHI,WR,27,16,8,0,0,0,0,0,0,0,,0,10,8,48,6,0,1,,0,,,5,12.8,12.8,8.8,,153,
416,Brody Eldridge,IND,TE,24,13,8,0,0,0,0,0,0,0,,0,10,9,45,5,0,0,1,0,,,5,11.5,12.5,7,,72,
417,Jerome Felton,2TM,RB,25,14,3,0,0,0,0,0,3,10,3.33,0,7,4,40,10,0,0,,0,,,5,9,9,7,,135,
418,Stefan Logan,DET,RB,30,16,1,0,0,0,0,0,9,32,3.56,0,1,1,19,19,0,6,2,0,,,5,2.1,4.1,1.6,,134,
419,Erik Lorig,TAM,RB,25,16,7,0,0,0,0,0,0,0,,0,9,6,53,8.83,0,0,,0,,,5,11.3,11.3,8.3,,133,
420,Jake O'Connell,KAN,TE,26,8,4,0,0,0,0,0,0,0,,0,12,7,52,7.43,0,0,,0,,,5,12.2,12.2,8.7,,70,
421,Zach Potter,JAX,TE,25,15,7,0,0,0,0,0,0,0,,0,7,5,50,10,0,0,,0,,,5,10,10,7.5,,71,
422,Chris Redman,ATL,QB,34,5,0,18,28,188,0,1,5,-6,-1.2,0,0,0,0,,0,0,,0,,,5,4.9,5.9,5.9,,61,
423,Matthew Slater*,NWE,WR,26,16,3,0,0,0,0,0,0,0,,0,3,1,46,46,0,1,1,0,,,5,3.6,4.6,3.1,,155,
424,Sammie Stroughter,TAM,WR,25,6,0,0,0,0,0,0,0,0,,0,7,4,52,13,0,1,1,0,,,5,7.2,8.2,5.2,,151,
425,LaQuan Williams,BAL,WR,23,12,0,0,0,0,0,0,0,0,,0,12,4,46,11.5,0,2,,0,,,5,8.6,8.6,6.6,,154,
426,Kyle Boller,OAK,QB,30,2,1,15,28,161,0,3,9,38,4.22,0,0,0,0,,0,3,,0,,,4,4.2,7.2,7.2,,62,
427,Stephen Burton,MIN,WR,22,3,0,0,0,0,0,0,0,0,,0,3,2,38,19,0,0,,0,,,4,5.8,5.8,4.8,,161,
428,Mike Caussin,BUF,TE,24,6,2,0,0,0,0,0,0,0,,0,6,5,41,8.2,0,0,,0,,,4,9.1,9.1,6.6,,74,
429,Jeff Cumberland,NYJ,TE,24,3,0,0,0,0,0,0,0,0,,0,5,2,35,17.5,0,0,,0,,,4,5.5,5.5,4.5,,77,
430,Julian Edelman,NWE,WR,25,13,0,0,0,0,0,0,4,8,2,0,9,4,34,8.5,0,3,,1,,,4,14.2,14.2,12.2,,157,
431,Tony Fiammetta,DAL,RB,25,10,6,0,0,0,0,0,4,4,1,0,5,3,39,13,0,0,,0,,,4,7.3,7.3,5.8,,138,
432,Jerome Harrison,DET,RB,28,4,0,0,0,0,0,0,14,41,2.93,0,2,1,3,3,0,0,,0,,,4,5.4,5.4,4.9,,137,
433,Will Heller,DET,TE,30,16,7,0,0,0,0,0,0,0,,0,12,6,42,7,0,0,,0,,,4,10.2,10.2,7.2,,73,
434,Owen Marecic,CLE,RB,23,14,4,0,0,0,0,0,4,8,2,0,7,5,31,6.2,0,1,,0,,,4,8.9,8.9,6.4,,141,
435,Jerious Norwood,STL,RB,28,9,0,0,1,0,0,1,24,61,2.54,0,1,0,0,,0,0,,0,,,4,4.1,5.1,5.1,,140,
436,Kassim Osgood,JAX,WR,31,12,2,0,0,0,0,0,0,0,,0,11,5,42,8.4,0,0,,0,,,4,9.2,9.2,6.7,,158,
437,Montell Owens*,JAX,RB,27,13,0,0,0,0,0,0,10,39,3.9,0,3,2,2,1,0,0,,0,,,4,6.1,6.1,5.1,,139,
438,Zack Pianalto,TAM,TE,22,13,0,0,0,0,0,0,0,0,,0,5,4,40,10,0,0,,0,,,4,8,8,6,,75,
439,Taylor Price,2TM,WR,24,5,0,0,0,0,0,0,0,0,,0,4,2,39,19.5,0,0,,0,,,4,5.9,5.9,4.9,,159,
440,Andrew Quarless,GNB,TE,23,10,2,0,0,0,0,0,0,0,,0,4,3,36,12,0,0,,0,,,4,6.6,6.6,5.1,,76,
441,DeMarco Sampson,ARI,WR,26,12,0,0,0,0,0,0,0,0,,0,8,3,36,12,0,0,,0,,,4,6.6,6.6,5.1,,163,
442,Owen Schmitt,PHI,RB,26,16,5,0,0,0,0,0,4,6,1.5,0,7,3,32,10.67,0,0,,0,,,4,6.8,6.8,5.3,,142,
443,Chansi Stuckey,ARI,WR,28,9,0,0,0,0,0,0,0,0,,0,8,4,39,9.75,0,1,1,0,,,4,5.9,6.9,3.9,,160,
444,Devin Thomas,NYG,WR,25,16,0,0,0,0,0,0,0,0,,0,3,3,37,12.33,0,0,,0,,,4,6.7,6.7,5.2,,162,
445,Johnny White,BUF,RB,23,12,0,0,0,0,0,0,12,38,3.17,0,4,1,-3,-3,0,0,,0,,,4,4.5,4.5,4,,143,
446,Adrian Arrington,NOR,WR,26,4,0,0,0,0,0,0,0,0,,0,3,2,31,15.5,0,0,,0,,,3,5.1,5.1,4.1,,166,
447,Anthony Becht,KAN,TE,34,9,5,0,0,0,0,0,0,0,,0,4,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,81,
448,Kevin Brock,BUF,TE,25,2,0,0,0,0,0,0,0,0,,0,2,2,27,13.5,0,0,,0,,,3,4.7,4.7,3.7,,80,
449,Jordan Cameron,CLE,TE,23,8,2,0,0,0,0,0,0,0,,0,13,6,33,5.5,0,0,,0,,,3,9.3,9.3,6.3,,78,
450,Mark Clayton,STL,WR,29,2,1,0,0,0,0,0,0,0,,0,4,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,172,
451,Jim Dray,ARI,TE,25,10,0,0,0,0,0,0,0,0,,0,5,2,25,12.5,0,0,,0,,,3,4.5,4.5,3.5,,82,
452,Kris Durham,SEA,WR,23,3,0,0,0,0,0,0,0,0,,0,4,3,30,10,0,0,,0,,,3,6,6,4.5,,167,
453,Quinn Johnson,TEN,RB,25,4,1,0,0,0,0,0,0,0,,0,3,3,30,10,0,0,,0,,,3,6,6,4.5,,145,
454,Jon Kitna,DAL,QB,39,3,0,6,10,87,1,2,3,-2,-0.67,0,0,0,0,,0,0,,0,,,3,3.3,5.3,5.3,,63,
455,J.P. Losman,MIA,QB,30,2,0,6,10,60,0,0,2,1,0.5,0,0,0,0,,0,1,,0,,,3,2.5,2.5,2.5,,64,
456,Marc Mariani,TEN,WR,24,16,0,0,0,0,0,0,1,4,4,0,12,5,24,4.8,0,1,,1,,,3,13.8,13.8,11.3,,169,
457,Carlton Mitchell,CLE,WR,23,11,0,0,0,0,0,0,0,0,,0,4,3,31,10.33,0,0,,0,,,3,6.1,6.1,4.6,,165,
458,Niles Paul,WAS,WR,22,13,2,0,0,0,0,0,1,7,7,0,5,2,25,12.5,0,0,,0,,,3,5.2,5.2,4.2,,164,
459,Bilal Powell,NYJ,RB,23,2,0,0,0,0,0,0,13,21,1.62,0,1,1,7,7,0,1,,0,,,3,3.8,3.8,3.3,,148,
460,Brian Robiskie,CLE,WR,24,6,2,0,0,0,0,0,0,0,,0,9,3,25,8.33,0,0,,0,,,3,5.5,5.5,4,,173,
461,Da'Rel Scott,NYG,RB,23,11,0,0,0,0,0,0,5,16,3.2,0,2,2,13,6.5,0,1,1,0,,,3,2.9,3.9,1.9,,146,
462,Kory Sperry,SDG,TE,26,16,4,0,0,0,0,0,0,0,,0,5,1,32,32,0,0,,0,,,3,4.2,4.2,3.7,,79,
463,Manase Tonga,OAK,RB,27,11,3,0,0,0,0,0,1,12,12,0,4,3,18,6,0,0,,0,,,3,6,6,4.5,,144,
464,Tiquan Underwood,NWE,WR,24,6,0,0,0,0,0,0,0,0,,0,6,3,30,10,0,0,,0,,,3,6,6,4.5,,168,
465,Lawrence Vickers,HOU,RB,28,14,1,0,0,0,0,0,1,0,0,0,8,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,147,
466,Bryan Walters,SDG,WR,24,4,0,0,0,0,0,0,0,0,,0,4,3,27,9,0,0,,0,,,3,5.7,5.7,4.2,,170,
467,Ryan Whalen,CIN,WR,22,4,0,0,0,0,0,0,0,0,,0,5,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,171,
468,Brock Bolen,JAX,RB,26,13,0,0,0,0,0,0,2,14,7,0,5,2,6,3,0,0,,0,,,2,4,4,3,,150,
469,Thomas Clayton,CLE,RB,27,3,0,0,0,0,0,0,8,12,1.5,0,1,1,3,3,0,0,,0,,,2,2.5,2.5,2,,155,
470,Clyde Gates,MIA,WR,25,15,0,0,0,0,0,0,1,4,4,0,,2,19,9.5,0,0,,0,,,2,4.3,4.3,3.3,,174,
471,Garrett Graham,HOU,TE,25,7,0,0,0,0,0,0,0,0,,0,2,1,24,24,0,0,,0,,,2,3.4,3.4,2.9,,84,
472,Alex Green,GNB,RB,23,4,0,0,0,0,0,0,3,11,3.67,0,1,1,6,6,0,0,,0,,,2,2.7,2.7,2.2,,153,
473,Virgil Green,DEN,TE,23,15,3,0,0,0,0,0,0,0,,0,5,3,24,8,0,0,,0,,,2,5.4,5.4,3.9,,83,
474,Roscoe Parrish,BUF,WR,29,2,2,0,0,0,0,0,0,0,,0,4,1,16,16,0,0,,0,,,2,2.6,2.6,2.1,,176,
475,Justin Peelle,SFO,TE,32,14,2,0,0,0,0,0,0,0,,0,4,1,19,19,0,0,,0,,,2,2.9,2.9,2.4,,85,
476,Cedric Peerman,CIN,RB,25,15,0,0,0,0,0,0,3,15,5,0,1,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,154,
477,Chris Pressley,CIN,RB,25,15,10,0,0,0,0,0,0,0,,0,5,3,19,6.33,0,0,,0,,,2,4.9,4.9,3.4,,152,
478,David Reed,BAL,WR,24,11,0,0,0,0,0,0,1,16,16,0,2,0,0,,0,3,2,0,,,2,-2.4,-0.4,-2.4,,175,
479,Mike Sellers,WAS,RB,36,12,0,0,0,0,0,0,0,0,,0,2,1,15,15,0,0,,0,,,2,2.5,2.5,2,,156,
480,Brett Swain,SFO,WR,26,5,1,0,0,0,0,0,0,0,,0,7,2,15,7.5,0,0,,0,,,2,3.5,3.5,2.5,,177,
481,David Thomas,NOR,TE,28,5,2,0,0,0,0,0,0,0,,0,9,5,16,3.2,0,0,,0,,,2,6.6,6.6,4.1,,86,
482,Josh Vaughan,CAR,RB,25,7,0,0,0,0,0,0,7,24,3.43,0,0,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,149,
483,Eddie Williams,2TM,RB,24,6,0,0,0,0,0,0,2,2,1,0,1,1,17,17,0,0,,0,,,2,2.9,2.9,2.4,,151,
484,Anthony Allen,BAL,RB,23,5,0,0,0,0,0,0,3,8,2.67,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,162,
485,Emmanuel Arceneaux,MIN,WR,24,3,0,0,0,0,0,0,0,0,,0,2,1,10,10,0,0,,0,,,1,2,2,1.5,,180,
486,David Ausberry,OAK,TE,24,12,0,0,0,0,0,0,1,-2,-2,0,2,2,14,7,0,0,,0,,,1,3.2,3.2,2.2,,88,
487,Allen Bradford,TAM,RB,23,1,0,0,0,0,0,0,5,13,2.6,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,157,
488,Aaron Brown,DET,RB,26,1,0,0,0,0,0,0,1,0,0,0,1,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,160,
489,Mark Brunell,NYJ,QB,41,16,0,1,3,27,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,67,
490,Shaun Chapas,DAL,RB,23,3,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,161,
491,Mike Cox,ATL,TE,26,9,5,0,0,0,0,0,0,0,,0,3,2,8,4,0,1,,0,,,1,2.8,2.8,1.8,,91,
492,Chase Daniel,NOR,QB,25,16,0,4,5,29,0,0,3,-3,-1,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,69,
493,Ryan D'Imperio,MIN,RB,24,12,1,0,0,0,0,0,0,0,,0,6,2,7,3.5,0,0,,0,,,1,2.7,2.7,1.7,,163,
494,Armanti Edwards,CAR,WR,23,16,0,1,1,11,0,0,1,5,5,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,181,
495,Anthony Hill,IND,TE,26,7,2,0,0,0,0,0,0,0,,0,3,2,10,5,0,0,,0,,,1,3,3,2,,90,
496,Shaun Hill,DET,QB,31,2,0,2,3,33,0,0,1,-1,-1,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,65,
497,Jeremy Horne,KAN,WR,25,9,0,0,0,0,0,0,1,5,5,0,2,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,187,
498,Brian Hoyer,NWE,QB,26,3,0,1,1,22,0,0,4,-3,-0.75,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,70,
499,Colin Kaepernick,SFO,QB,24,3,0,3,5,35,0,0,2,-2,-1,0,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,66,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
