Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
348,Randy Hymes,BAL,WR,23,7,2,0,0,0,0,0,0,0,,0,13,6,123,20.5,0,0,,0,,,12,18.3,21.3,15.3,,133,
349,Jon Ritchie,OAK,WR,28,16,2,0,0,0,0,0,0,0,,0,21,10,66,6.6,1,1,,1,,,12,22.6,22.6,17.6,,135,
350,Paul Smith,SFO,RB,24,11,0,0,0,0,0,0,18,90,5,0,8,5,33,6.6,0,0,,0,,,12,17.3,17.3,14.8,,101,
351,Jerame Tuman,PIT,WR,26,13,7,0,0,0,0,0,0,0,,0,14,4,63,15.75,1,0,,1,,,12,16.3,16.3,14.3,,134,
352,Ricky Williams,IND,RB,24,10,0,0,0,0,0,0,11,35,3.18,0,2,1,20,20,1,0,,1,,,12,12.5,12.5,12,,103,
353,Jarrod Baxter,HOU,RB,23,16,10,0,0,0,0,0,7,14,2,0,10,5,33,6.6,1,0,,1,,,11,15.7,15.7,13.2,,107,
354,Bryan Johnson,WAS,RB,24,16,12,0,0,0,0,0,1,0,0,0,19,15,114,7.6,0,0,,0,,,11,26.4,29.4,18.9,,104,
355,John Jones,BAL,TE,27,15,4,0,0,0,0,0,0,0,,0,11,6,47,7.83,1,0,,1,,,11,16.7,16.7,13.7,,60,
356,Cecil Martin,PHI,RB,27,16,9,0,0,0,0,0,1,-4,-4,0,22,15,126,8.4,0,1,1,0,,,11,25.2,29.2,17.7,,105,
357,Marcellus Rivers,NYG,TE,24,16,0,0,0,0,0,0,0,0,,0,2,2,25,12.5,1,0,,1,1,,11,12.5,12.5,11.5,,61,
358,Robert Thomas,DAL,RB,28,15,9,0,0,0,0,0,10,31,3.1,0,16,12,80,6.67,0,0,,0,,,11,23.1,23.1,17.1,,106,
359,Jermaine Wiggins,2TM,TE,27,14,1,0,0,0,0,0,0,0,,0,15,10,62,6.2,1,1,1,1,,,11,20.2,21.2,15.2,,59,
360,Damien Anderson,ARI,RB,23,10,1,0,0,0,0,0,24,65,2.71,0,7,3,36,12,0,0,,0,,,10,13.1,13.1,11.6,,109,
361,Rudi Johnson,CIN,RB,23,7,0,0,0,0,0,0,17,67,3.94,0,10,6,34,5.67,0,0,,0,,,10,16.1,16.1,13.1,,108,
362,Freddie Mitchell,PHI,WR,24,16,1,0,1,0,0,0,0,0,,0,24,12,105,8.75,0,1,,0,,,10,22.5,25.5,16.5,,139,
363,James Williams,SEA,WR,24,13,2,0,0,0,0,0,0,0,,0,20,9,99,11,0,0,,0,,,10,18.9,18.9,14.4,,138,
364,Avion Black,HOU,WR,25,11,0,0,0,0,0,0,0,0,,0,12,6,52,8.67,0,2,,1,,,9,17.2,17.2,14.2,,140,
365,Randy Jordan,OAK,RB,32,14,0,0,0,0,0,0,3,14,4.67,1,4,2,19,9.5,0,0,,1,,,9,11.3,11.3,10.3,,110,
366,David Martin,GNB,TE,23,8,2,0,0,0,0,0,0,0,,0,11,8,33,4.13,1,0,,1,,,9,17.3,17.3,13.3,,62,
367,Brian Mitchell,PHI,RB,34,16,0,1,1,57,1,0,0,0,,0,0,0,0,,0,3,,1,,,9,12.3,12.3,12.3,,111,
368,Doug Pederson,GNB,QB,34,16,0,19,28,134,1,0,1,-1,-1,0,0,0,0,,0,0,,0,,,9,9.3,9.3,9.3,,55,
369,Walter Rasby,WAS,TE,30,13,9,0,0,0,0,0,0,0,,0,13,9,85,9.44,0,0,,0,,,9,17.5,17.5,13,,63,
370,Doug Chapman,MIN,RB,25,6,0,0,0,0,0,0,12,89,7.42,0,1,0,0,,0,1,,0,,,8,8.9,8.9,8.9,,114,
371,Todd Collins,KAN,QB,31,3,0,5,6,73,1,0,1,7,7,0,0,0,0,,0,0,,0,,,8,7.6,7.6,7.6,,56,
372,Eddie Drummond,DET,WR,22,9,0,0,0,0,0,0,4,38,9.5,0,3,2,-3,-1.5,0,2,1,1,,,8,9.5,10.5,8.5,,144,
373,Omar Easy,KAN,RB,25,7,0,0,0,0,0,0,0,0,,0,5,3,23,7.67,1,0,,1,,,8,11.3,11.3,9.8,,113,
374,Heath Evans,SEA,RB,24,16,1,0,0,0,0,0,17,53,3.12,0,12,8,41,5.13,0,1,1,0,,,8,15.4,16.4,11.4,,112,
375,Hunter Goodwin,MIN,TE,30,16,6,0,0,0,0,0,0,0,,0,6,4,20,5,1,0,,1,,,8,12,12,10,,65,
376,Ryan Hannam,SEA,TE,22,15,0,0,0,0,0,0,0,0,,0,1,1,16,16,1,0,,1,,,8,8.6,8.6,8.1,,68,
377,Arnold Jackson,ARI,WR,25,16,0,0,0,0,0,0,0,0,,0,9,5,42,8.4,1,2,2,1,,,8,11.2,13.2,8.7,,142,
378,Daryl Jones,NYG,WR,23,13,6,0,0,0,0,0,1,4,4,0,16,8,90,11.25,0,1,,0,,,8,17.4,17.4,13.4,,141,
379,Shad Meier,TEN,TE,24,12,0,0,0,0,0,0,0,0,,0,4,1,17,17,1,0,,1,,,8,8.7,8.7,8.2,,67,
380,Ahmad Merritt,CHI,WR,25,12,3,0,0,0,0,0,1,5,5,0,26,14,100,7.14,0,3,2,0,,,8,20.5,25.5,13.5,,143,
381,Mike Roberg,IND,TE,25,12,1,0,0,0,0,0,0,0,,0,4,2,17,8.5,1,0,,1,,,8,9.7,9.7,8.7,,66,
382,Darnell Sanders,CLE,TE,23,10,3,0,0,0,0,0,0,0,,0,5,3,23,7.67,1,0,,1,,,8,11.3,11.3,9.8,,64,
383,Bill Baber,KAN,TE,23,12,2,0,0,0,0,0,0,0,,0,3,2,10,5,1,0,,1,,,7,9,9,8,,69,
384,Trung Canidate,STL,RB,25,16,1,0,0,0,0,0,17,48,2.82,0,6,4,31,7.75,0,1,1,0,,,7,9.9,10.9,7.9,,115,
385,Joe Davenport,IND,TE,26,10,7,0,0,0,0,0,0,0,,0,15,8,70,8.75,0,0,,0,,,7,15,15,11,,70,
386,Jabari Holloway,HOU,WR,24,11,7,0,0,0,0,0,0,0,,0,10,7,73,10.43,0,0,1,0,,,7,12.3,13.3,8.8,,145,
387,Kevin Swayne,NYJ,WR,27,15,0,0,0,0,0,0,0,0,,0,12,5,78,15.6,0,1,1,0,,,7,10.8,11.8,8.3,,146,
388,Terrence Wilkins,STL,WR,27,13,0,0,0,0,0,0,6,56,9.33,0,6,5,31,6.2,0,2,1,0,,,7,11.7,12.7,9.2,,147,
389,Tim Carter,NYG,WR,23,5,0,0,0,0,0,0,3,28,9.33,0,3,2,37,18.5,0,1,,0,,,6,8.5,8.5,7.5,,150,
390,Jesse Chatman,SDG,RB,23,10,0,0,0,0,0,0,6,19,3.17,0,3,3,44,14.67,0,0,,0,,,6,9.3,9.3,7.8,,117,
391,Greg Comella,TEN,RB,27,12,7,0,0,0,0,0,1,0,0,0,15,10,70,7,0,1,1,0,,,6,15,16,10,,120,
392,Rafael Cooper,DET,RB,27,5,0,0,0,0,0,0,12,57,4.75,0,3,1,4,4,0,0,,0,,,6,7.1,7.1,6.6,,118,
393,Randy Fasani,CAR,QB,24,4,1,15,44,171,0,4,18,95,5.28,0,0,0,0,,0,2,,0,,,6,8.3,12.3,12.3,,57,
394,Verron Haynes,PIT,RB,23,14,0,0,0,0,0,0,10,51,5.1,0,7,3,10,3.33,0,0,,0,,,6,9.1,9.1,7.6,,119,
395,James Jackson,CLE,RB,26,16,0,0,0,0,0,0,12,54,4.5,0,6,3,9,3,0,0,,0,,,6,9.3,9.3,7.8,,116,
396,Brian Kozlowski,ATL,WR,32,16,2,0,0,0,0,0,0,0,,0,9,6,59,9.83,0,0,,0,,,6,11.9,11.9,8.9,,149,
397,Justin Swift,SFO,WR,27,16,4,0,0,0,0,0,0,0,,0,15,10,63,6.3,0,0,,0,,,6,16.3,16.3,11.3,,148,
398,Fred Baxter,2TM,TE,31,6,3,0,0,0,0,0,0,0,,0,8,5,51,10.2,0,0,,0,,,5,10.1,10.1,7.6,,71,
399,James Hodgins,STL,RB,25,9,8,0,0,0,0,0,3,7,2.33,0,10,9,47,5.22,0,0,,0,,,5,14.4,14.4,9.9,,121,
400,Sammy Morris,BUF,RB,25,16,0,0,0,0,0,0,2,5,2.5,0,4,3,48,16,0,0,,0,,,5,8.3,8.3,6.8,,122,
401,John Owens,DET,WR,22,15,8,0,0,0,0,0,0,0,,0,15,5,49,9.8,0,0,,0,,,5,9.9,9.9,7.4,,151,
402,Aaron Shea,CLE,TE,26,7,3,0,0,0,0,0,0,0,,0,8,7,49,7,0,0,,0,,,5,11.9,11.9,8.4,,72,
403,Sean Bennett,NYG,RB,27,7,0,0,0,0,0,0,0,0,,0,6,5,37,7.4,0,0,,0,,,4,8.7,8.7,6.2,,125,
404,Desmond Clark,MIA,TE,25,11,0,0,0,0,0,0,0,0,,0,3,2,42,21,0,0,,0,,,4,6.2,6.2,5.2,,73,
405,Jameel Cook,TAM,RB,23,14,1,0,0,0,0,0,0,0,,0,6,4,43,10.75,0,0,,0,,,4,8.3,8.3,6.3,,123,
406,Woodrow Dantzler,DAL,,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,1,1,,,4,4,5,4,,124,
407,Jake Delhomme,NOR,QB,27,4,0,8,10,113,0,0,4,-2,-0.5,0,0,0,0,,0,0,,0,,,4,4.3,4.3,4.3,,58,
408,Charles Johnson,BUF,WR,30,16,0,0,0,0,0,0,0,0,,0,5,3,39,13,0,0,,0,,,4,6.9,6.9,5.4,,153,
409,Andre King,CLE,WR,29,11,1,0,0,0,0,0,0,0,,0,6,5,41,8.2,0,0,,0,,,4,9.1,9.1,6.6,,152,
410,Shaun King,TAM,QB,25,3,1,10,27,80,0,1,4,25,6.25,0,0,0,0,,0,0,,0,,,4,3.7,4.7,4.7,,59,
411,Jake Soliday,ARI,WR,24,4,0,0,0,0,0,0,0,0,,0,8,4,39,9.75,0,0,,0,,,4,7.9,7.9,5.9,,154,
412,Karsten Bailey,GNB,WR,25,7,0,0,0,0,0,0,0,0,,0,6,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,156,
413,Shawn Bryson,BUF,RB,26,6,0,0,0,0,0,0,13,35,2.69,0,3,1,9,9,0,1,,0,,,3,5.4,5.4,4.9,,127,
414,Phillip Crosby,BUF,RB,26,16,4,0,0,0,0,0,0,0,,0,8,4,33,8.25,0,0,,0,,,3,7.3,7.3,5.3,,128,
415,Doug Flutie,SDG,QB,40,1,0,3,11,64,0,0,1,6,6,0,0,0,0,,0,0,,0,,,3,3.2,3.2,3.2,,60,
416,Cedric James,MIN,WR,23,5,0,0,0,0,0,0,0,0,,0,2,1,29,29,0,0,,0,,,3,3.9,3.9,3.4,,155,
417,Patrick Pass,NWE,RB,25,15,0,0,0,0,0,0,4,27,6.75,0,0,0,0,,0,0,,0,,,3,2.7,2.7,2.7,,130,
418,Cory Sauter,CHI,QB,28,1,0,6,9,59,0,0,2,8,4,0,0,0,0,,0,0,,0,,,3,3.2,3.2,3.2,,61,
419,Daimon Shelton,CHI,RB,30,12,8,0,0,0,0,0,0,0,,0,9,7,34,4.86,0,0,,0,,,3,10.4,10.4,6.9,,126,
420,Terrelle Smith,NOR,RB,24,16,8,0,0,0,0,0,5,11,2.2,0,13,9,30,3.33,0,1,1,0,,,3,11.1,12.1,6.6,,129,
421,Todd Yoder,TAM,TE,24,16,0,0,0,0,0,0,0,0,,0,5,2,26,13,0,0,,0,,,3,4.6,4.6,3.6,,74,
422,Robert Baker,MIA,WR,26,10,0,0,0,0,0,0,0,0,,0,4,1,17,17,0,0,,0,,,2,2.7,2.7,2.2,,161,
423,Reggie Barlow,TAM,WR,29,2,1,0,0,0,0,0,0,0,,0,5,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,159,
424,Todd Bouman,MIN,QB,30,1,0,3,6,85,0,0,1,9,9,0,0,0,0,,0,2,1,0,,,2,2.3,3.3,2.3,,62,
425,Jason Dunn,KAN,TE,29,11,4,0,0,0,0,0,0,0,,0,3,2,16,8,0,0,,0,,,2,3.6,3.6,2.6,,76,
426,Jim Finn,IND,RB,26,12,2,0,0,0,0,0,5,8,1.6,0,9,6,31,5.17,0,2,1,0,,,2,7.9,8.9,4.9,,132,
427,Javin Hunter,BAL,WR,22,12,3,0,0,0,0,0,1,9,9,0,11,5,35,7,0,2,,0,,,2,9.4,9.4,6.9,,157,
428,Jermaine Lewis,HOU,WR,28,12,2,0,0,0,0,0,3,8,2.67,0,8,2,41,20.5,0,3,1,0,,,2,4.9,5.9,3.9,,160,
429,Mike Lucky,DAL,TE,27,16,0,0,0,0,0,0,0,0,,0,3,1,22,22,0,0,,0,,,2,3.2,3.2,2.7,,75,
430,Joe Montgomery,CAR,RB,26,3,0,0,0,0,0,0,7,20,2.86,0,0,0,0,,0,0,,0,,,2,2,2,2,,131,
431,Yo Murphy,STL,WR,29,11,1,0,0,0,0,0,0,0,,0,6,5,23,4.6,0,0,,0,,,2,7.3,7.3,4.8,,158,
432,Justin Peelle,SDG,WR,23,15,2,0,0,0,0,0,0,0,,0,7,3,15,5,0,0,,0,,,2,4.5,4.5,3,,162,
433,Akili Smith,CIN,QB,27,1,1,12,33,117,0,1,4,5,1.25,0,0,0,0,,0,1,1,0,,,2,1.2,3.2,2.2,,63,
434,Chris Weinke,CAR,QB,30,6,1,17,38,180,0,3,5,9,1.8,0,0,0,0,,0,0,,0,,,2,2.1,5.1,5.1,,64,
435,Chris Baker,NYJ,TE,23,12,1,0,0,0,0,0,0,0,,0,3,2,14,7,0,0,,0,,,1,3.4,3.4,2.4,,77,
436,Mike Bartrum,PHI,TE,32,16,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,0,,0,,,1,1.8,1.8,1.3,,80,
437,Eddie Berlin,TEN,WR,24,16,0,0,0,0,0,0,0,0,,0,1,1,14,14,0,0,,0,,,1,2.4,2.4,1.9,,164,
438,Joe Burns,BUF,RB,23,10,0,0,0,0,0,0,5,7,1.4,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,139,
439,Bryan Gilmore,ARI,WR,24,7,0,0,0,0,0,0,0,0,,0,4,1,14,14,0,0,,0,,,1,2.4,2.4,1.9,,163,
440,Jay Graham,GNB,RB,27,3,0,0,0,0,0,0,1,3,3,0,2,2,6,3,0,0,,0,,,1,2.9,2.9,1.9,,136,
441,Drew Haddad,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,11,11,0,0,,0,,,1,2.1,2.1,1.6,,165,
442,Lamont Hall,NOR,TE,28,16,1,0,0,0,0,0,0,0,,0,3,2,6,3,0,0,,0,,,1,2.6,2.6,1.6,,81,
443,Atnaf Harris,HOU,WR,23,1,1,0,0,0,0,0,0,0,,0,2,1,8,8,0,0,,0,,,1,1.8,1.8,1.3,,166,
444,Frisman Jackson,CLE,WR,23,7,0,0,1,0,0,0,0,0,,0,1,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,168,
445,Travis Jervey,ATL,RB,30,6,0,0,0,0,0,0,10,17,1.7,0,0,0,0,,0,1,,0,,,1,1.7,1.7,1.7,,141,
446,Curtis Keaton,NOR,RB,26,6,0,0,0,0,0,0,12,19,1.58,0,0,0,0,,0,1,,0,,,1,1.9,1.9,1.9,,137,
447,Marcus Knight,OAK,WR,24,16,1,0,0,0,0,0,0,0,,0,5,3,26,8.67,0,2,1,0,,,1,3.6,4.6,2.1,,167,
448,George Layne,ATL,RB,24,2,0,0,0,0,0,0,1,5,5,0,2,2,11,5.5,0,1,1,0,,,1,1.6,2.6,0.6,,143,
449,Chris Luzar,JAX,TE,23,12,0,0,0,0,0,0,0,0,,0,2,1,5,5,0,0,,0,,,1,1.5,1.5,1,,83,
450,Fred McAfee*,NOR,RB,34,11,0,0,0,0,0,0,1,11,11,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,135,
451,Jason McKie,DAL,RB,22,1,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,0,,0,,,1,1.7,1.7,1.2,,140,
452,Matt Murphy,DET,TE,22,3,0,0,0,0,0,0,0,0,,0,4,1,8,8,0,0,,0,,,1,1.8,1.8,1.3,,79,
453,Neil O'Donnell,TEN,QB,36,4,0,3,5,24,0,0,3,-3,-1,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,67,
454,Jesse Palmer,NYG,QB,24,2,0,3,4,30,0,0,1,-3,-3,0,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,66,
455,J.R. Redmond,NWE,RB,25,9,0,0,0,0,0,0,4,2,0.5,0,3,2,5,2.5,0,0,,0,,,1,2.7,2.7,1.7,,138,
456,Detron Smith,IND,RB,28,11,2,0,0,0,0,0,0,0,,0,1,1,14,14,0,0,,0,,,1,2.4,2.4,1.9,,133,
457,Leonard Stephens,WAS,TE,24,5,0,0,0,0,0,0,0,0,,0,4,1,13,13,0,0,,0,,,1,2.3,2.3,1.8,,78,
458,Travis Stephens,TAM,RB,24,1,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,142,
459,Tony Stewart,CIN,TE,23,3,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,82,
460,Stephen Trejo,DET,RB,25,16,0,0,0,0,0,0,1,0,0,0,4,2,13,6.5,0,0,,0,,,1,3.3,3.3,2.3,,134,
461,Patrick Washington,JAX,RB,24,14,3,0,0,0,0,0,0,0,,0,3,1,5,5,0,0,,0,,,1,1.5,1.5,1,,144,
462,Tory Woodbury,NYJ,QB,24,2,0,0,0,0,0,0,0,0,,0,1,1,13,13,0,0,,0,,,1,2.3,2.3,1.8,,65,
463,Rabih Abdullah,CHI,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,-1,,,,,160,
464,Ronald Curry,OAK,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-1,-2,-1,-2,,203,
465,Damon Gibson,2TM,,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-1,-2,-1,-2,,204,
466,Kahlil Hill,ATL,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,-1,,,,,201,
467,Albert Johnson,MIA,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,-1,-2,-1,-2,,202,
468,Brody Liddiard,MIN,,25,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,-1,,,,,116,
469,Sean McDermott,HOU,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,-1,,,,,115,
470,Frank Murphy,HOU,,25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,-1,,,,,200,
471,Sage Rosenfels,MIA,QB,24,4,0,0,3,0,0,0,2,-9,-4.5,0,0,0,0,,0,0,,0,,,-1,-0.9,-0.9,-0.9,,77,
472,Delvin Joyce,NYG,RB,24,12,0,0,0,0,0,0,2,2,1,0,2,1,5,5,0,3,1,0,,,-2,-0.3,0.7,-0.8,,161,
473,Nick Davis,MIN,WR,23,15,0,0,0,0,0,0,1,11,11,0,0,0,0,,0,4,2,0,,,-3,-2.9,-0.9,-2.9,,205,
474,Tony Carter,GNB,,30,12,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,6,77
475,Harold Morrow,MIN,,29,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,3,78
476,Dan Alexander,JAX,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,158,
477,John Allred,PIT,,28,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,88,
478,Mark Anelli,SFO,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,110,
479,Mike Banks,ARI,,23,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,87,
480,Alex Bannister,SEA,,23,16,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,178,
481,Bradford Banta,DET,,32,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,
482,Darian Barnes,TAM,,22,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,9,
483,Marco Battaglia,2TM,,29,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,111,
484,Nathan Black,CAR,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,179,
485,R.J. Bowers,CLE,,28,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,148,
486,Sean Brewer,CIN,,25,3,2,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,89,
487,Anthony Bright,CAR,,25,1,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,181,
488,Jeremy Brigham,OAK,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,
489,Jonathan Carter,NYG,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,183,
490,Matt Cercone,MIN,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,112,
491,Darrin Chiaverini,ATL,,25,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,193,
492,Brad Christenson,OAK,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,97,
493,Fred Coleman,NWE,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,185,
494,KaRon Coleman,DEN,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,159,
495,Scott Covington,STL,QB,26,1,1,2,5,7,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,69,
496,Casey Crawford,TAM,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,91,
497,Matt Cushing,PIT,TE,27,6,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,0,,0,,,,1.4,1.4,0.9,,84,
498,Rohan Davey,NWE,QB,24,2,0,1,2,3,0,0,2,-4,-2,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,74,
499,James Dearth,NYJ,,26,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,92,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
