Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
171,Tashard Choice,DAL,RB,25,16,0,0,0,0,0,0,64,349,5.45,3,22,15,132,8.8,0,0,,3,1,,68,83.1,89.1,75.6,,50,
172,Trent Edwards,BUF,QB,26,8,7,110,183,1169,6,7,14,106,7.57,0,0,0,0,,0,1,,0,,,67,67.4,80.4,74.4,,34,
173,Dustin Keller,NYJ,TE,25,16,12,0,0,0,0,0,1,7,7,0,82,45,522,11.6,2,1,1,2,1,,67,109.9,113.9,87.4,,20,
174,Clinton Portis,WAS,RB,28,8,8,0,1,0,0,0,124,494,3.98,1,12,9,57,6.33,1,1,1,2,,,67,74.1,78.1,69.6,,51,
175,Shonn Greene,NYJ,RB,24,14,0,0,0,0,0,0,108,540,5,2,5,0,0,,0,3,3,2,,,66,60,66,60,,54,
176,Larry Johnson,2TM,RB,30,14,7,0,0,0,0,0,178,581,3.26,0,21,15,80,5.33,0,2,1,0,,,66,79.1,83.1,71.6,,53,
177,Darren McFadden,OAK,RB,22,12,7,0,0,0,0,0,104,357,3.43,1,36,21,245,11.67,0,5,3,1,,,66,81.2,90.2,70.7,,52,
178,Kerry Collins,TEN,QB,37,7,6,119,216,1225,6,8,11,15,1.36,1,0,0,0,,0,3,2,1,,,65,60.5,73.5,68.5,,35,
179,Marcedes Lewis,JAX,TE,25,15,15,0,0,0,0,0,0,0,,0,59,32,518,16.19,2,1,,2,,,64,95.8,98.8,79.8,,21,
180,Muhsin Muhammad,CAR,WR,36,14,13,0,0,0,0,0,0,0,,0,89,53,581,10.96,1,0,,1,,,64,117.1,120.1,90.6,,70,
181,Donald Brown,IND,RB,22,11,1,0,0,0,0,0,78,281,3.6,3,14,11,169,15.36,0,1,,3,,,63,74,80,68.5,,55,
182,Andre Caldwell,CIN,WR,24,16,3,0,0,0,0,0,3,22,7.33,0,80,51,432,8.47,3,4,2,3,,,63,110.4,115.4,84.9,,71,
183,Mark Clayton,BAL,WR,27,14,12,1,1,0,0,0,4,28,7,0,74,34,480,14.12,2,1,1,2,,,63,94.8,98.8,77.8,,72,
184,Josh Cribbs*+,CLE,WR,26,16,12,1,4,18,0,1,55,381,6.93,1,37,20,135,6.75,1,6,2,6,,,62,102.3,111.3,93.3,,73,
185,Sammy Morris,NWE,RB,32,12,5,0,0,0,0,0,73,319,4.37,2,27,19,180,9.47,0,2,1,2,,,62,78.9,85.9,69.4,,56,
186,Shaun Hill,SFO,QB,29,6,6,87,155,943,5,2,8,70,8.75,0,0,0,0,,0,3,1,0,,,61,58.7,64.7,60.7,,36,
187,Jamal Lewis,CLE,RB,30,9,8,0,0,0,0,0,143,500,3.5,0,11,8,88,11,0,0,,0,1,,61,68.8,71.8,64.8,,57,
188,Bryant Johnson,DET,WR,28,16,16,0,0,0,0,0,0,0,,0,87,35,417,11.91,3,0,,3,,,60,94.7,97.7,77.2,,75,
189,Mike Thomas,JAX,WR,22,14,4,0,0,0,0,0,12,86,7.17,0,62,48,453,9.44,1,1,1,1,,,60,105.9,109.9,81.9,,74,
190,Mike Tolbert,SDG,RB,24,16,3,0,0,0,0,0,25,148,5.92,1,22,17,192,11.29,3,1,,4,,,58,75,81,66.5,,58,
191,Brian Westbrook,PHI,RB,30,8,7,0,1,0,0,0,61,274,4.49,1,34,25,181,7.24,1,0,,2,,,58,82.5,88.5,70,,59,
192,Brandon Stokley,DEN,WR,33,16,2,0,0,0,0,0,0,0,,0,33,19,327,17.21,4,0,,4,,,57,75.7,78.7,66.2,,76,
193,Justin Gage,TEN,WR,28,12,10,0,0,0,0,0,0,0,,0,67,28,383,13.68,3,0,,3,,,56,84.3,87.3,70.3,,77,
194,Ted Ginn,MIA,WR,24,16,12,0,0,0,0,0,7,48,6.86,0,78,38,454,11.95,1,2,,3,,,56,106.2,109.2,87.2,,78,
195,Deion Branch,SEA,WR,30,14,5,0,0,0,0,0,1,-8,-8,0,79,45,437,9.71,2,0,,2,,,55,99.9,102.9,77.4,,81,
196,Greg Camarillo,MIA,WR,27,16,16,0,0,0,0,0,0,0,,0,72,50,552,11.04,0,0,,0,,,55,105.2,108.2,80.2,,79,
197,Kelley Washington,BAL,WR,30,15,2,0,0,0,0,0,1,1,1,0,48,34,431,12.68,2,0,,2,,,55,89.2,92.2,72.2,,80,
198,Devin Aromashodu,CHI,WR,25,10,2,0,0,0,0,0,0,0,,0,43,24,298,12.42,4,0,,4,,,54,77.8,80.8,65.8,,82,
199,Tony Scheffler,DEN,TE,26,15,9,0,0,0,0,0,0,0,,0,50,31,416,13.42,2,0,,2,,,54,84.6,87.6,69.1,,22,
200,Rock Cartwright,WAS,RB,30,16,2,0,0,0,0,0,64,228,3.56,0,32,27,242,8.96,1,0,,1,,,53,80,86,66.5,,61,
201,Arian Foster,HOU,RB,23,6,1,0,0,0,0,0,54,257,4.76,3,9,8,93,11.63,0,1,1,3,,,53,59,63,55,,60,
202,Antwaan Randle El,WAS,WR,30,16,3,0,0,0,0,0,0,0,,0,77,50,530,10.6,0,4,2,0,,,53,99,104,74,,83,
203,Fred Taylor,NWE,RB,33,6,1,0,0,0,0,0,63,269,4.27,4,3,2,17,8.5,0,1,1,4,,,53,52.6,56.6,51.6,,62,
204,Ladell Betts,WAS,RB,30,10,2,0,0,0,0,0,56,210,3.75,2,21,17,179,10.53,0,0,,2,,,51,67.9,73.9,59.4,,64,
205,Willie Parker,PIT,RB,29,14,3,0,0,0,0,0,98,389,3.97,0,7,6,64,10.67,1,2,1,1,,,51,55.3,59.3,52.3,,63,
206,Chris Brown,HOU,RB,28,14,4,0,1,0,0,1,79,267,3.38,3,21,16,74,4.63,0,1,1,3,,,50,64.1,69.1,57.1,,65,
207,Brandon Jackson,GNB,RB,24,12,0,0,0,0,0,0,37,111,3,2,26,21,187,8.9,1,1,,3,1,,50,70.8,76.8,60.3,,67,
208,Jerious Norwood,ATL,RB,26,10,4,0,0,0,0,0,76,252,3.32,0,22,19,186,9.79,1,1,1,1,,,50,66.8,73.8,57.3,,66,
209,Bo Scaife,TEN,TE,28,14,10,0,0,0,0,0,0,0,,0,70,45,440,9.78,1,1,1,1,,,50,93,97,70.5,,23,
210,Devin Thomas,WAS,WR,23,14,10,0,0,0,0,0,3,-2,-0.67,0,47,25,325,13,3,0,,3,,,50,75.3,78.3,62.8,,84,
211,Bobby Wade,KAN,WR,28,12,6,0,0,0,0,0,3,11,3.67,0,74,36,367,10.19,2,3,1,2,,,50,83.8,87.8,65.8,,85,
212,Chaz Schilens,OAK,WR,24,8,8,0,0,0,0,0,0,0,,0,52,29,365,12.59,2,0,,2,,,49,77.5,80.5,63,,86,
213,Quinton Ganther,WAS,RB,25,8,4,0,0,0,0,0,62,201,3.24,3,10,9,99,11,0,0,,3,,,48,57,60,52.5,,68,
214,Will Heller,DET,TE,28,16,9,0,0,0,0,0,0,0,,0,50,29,296,10.21,3,0,,3,,,48,76.6,79.6,62.1,,24,
215,Mark Bradley,KAN,WR,27,13,6,1,1,26,0,0,2,20,10,0,57,24,320,13.33,2,0,,2,,,47,71,74,59,,87,
216,Daunte Culpepper,DET,QB,32,8,5,89,157,945,3,6,18,91,5.06,0,0,0,0,,0,4,,0,,,47,46.9,55.9,52.9,,37,
217,Brandon Pettigrew,DET,RB,24,11,11,0,0,0,0,0,0,0,,0,54,30,346,11.53,2,1,,2,,,47,76.6,79.6,61.6,,69,
218,Anthony Fasano,MIA,TE,25,14,14,0,0,0,0,0,0,0,,0,53,31,339,10.94,2,2,1,2,,,46,74.9,78.9,59.4,,25,
219,Kevin Kolb,PHI,QB,25,5,2,62,96,741,4,3,5,-1,-0.2,1,0,0,0,,0,2,1,1,,,46,43.5,50.5,46.5,,39,
220,JaMarcus Russell,OAK,QB,24,12,9,120,246,1287,3,11,18,44,2.44,0,0,0,0,,0,9,6,0,,,46,33.9,53.9,44.9,,38,
221,Leon Washington,NYJ,RB,27,7,0,0,0,0,0,0,72,331,4.6,0,26,15,131,8.73,0,1,1,0,,,46,59.2,66.2,51.7,,70,
222,Sam Aiken,NWE,WR,29,14,7,0,0,0,0,0,0,0,,0,41,20,326,16.3,2,0,,2,,,45,64.6,67.6,54.6,,88,
223,Chris Cooley,WAS,TE,27,7,7,0,0,0,0,0,0,0,,0,45,29,332,11.45,2,1,,2,,,45,74.2,77.2,59.7,,27,
224,Daniel Fells,STL,TE,26,14,4,0,0,0,0,0,0,0,,0,35,21,273,13,3,1,1,3,,,45,64.3,68.3,53.8,,26,
225,Seneca Wallace,SEA,QB,29,13,2,78,120,700,3,2,16,2,0.13,1,3,2,29,14.5,0,5,2,1,,,45,43.1,50.1,44.1,,40,
226,Kyle Boller,STL,QB,28,7,4,98,176,899,3,6,13,76,5.85,0,0,0,0,,0,2,2,0,,,44,39.6,50.6,45.6,,41,
227,Le'Ron McClain*,BAL,RB,25,16,14,0,0,0,0,0,46,180,3.91,2,27,21,141,6.71,0,0,,2,,,44,65.1,71.1,54.6,,71,
228,Jordy Nelson,GNB,WR,24,13,0,0,0,0,0,0,0,0,,0,31,22,320,14.55,2,3,,2,,,44,66,69,55,,90,
229,Chansi Stuckey,2TM,WR,26,15,3,0,0,0,0,0,2,6,3,0,66,30,318,10.6,2,0,,2,,,44,74.4,77.4,59.4,,89,
230,Lex Hilliard,MIA,RB,25,16,0,0,0,0,0,0,23,89,3.87,1,20,20,158,7.9,2,0,,3,,,43,62.7,65.7,52.7,,73,
231,Mewelde Moore,PIT,RB,27,16,0,1,1,6,1,0,35,118,3.37,0,31,21,153,7.29,2,0,,2,,,43,64.3,70.3,53.8,,72,
232,Dante Rosario,CAR,TE,25,14,8,0,0,0,0,0,0,0,,0,48,26,313,12.04,2,0,,2,,,43,69.3,72.3,56.3,,28,
233,Maurice Stovall,TAM,WR,24,15,7,0,0,0,0,0,0,0,,0,47,24,366,15.25,1,0,,1,,,43,66.6,69.6,54.6,,91,
234,Julian Edelman,NWE,WR,23,11,7,0,0,0,0,0,2,5,2.5,0,54,37,359,9.7,1,1,,1,,,42,79.4,82.4,60.9,,92,
235,Josh Johnson,TAM,QB,23,6,4,63,125,685,4,8,22,148,6.73,0,0,0,0,,0,7,1,0,,,42,40.2,55.2,48.2,,42,
236,Dennis Northcutt,DET,WR,32,16,2,0,0,0,0,0,0,0,,0,63,35,357,10.2,1,2,1,1,,,42,74.7,78.7,57.2,,93,
237,Chris Redman,ATL,QB,32,6,2,69,119,781,4,3,6,4,0.67,0,0,0,0,,0,1,,0,,,42,41.6,47.6,44.6,,43,
238,David Thomas,NOR,RB,26,15,8,0,0,0,0,0,0,0,,0,48,35,356,10.17,1,0,,1,,,42,76.6,79.6,59.1,,74,
239,Brandon Gibson,2TM,WR,22,10,4,0,0,0,0,0,0,0,,0,69,34,348,10.24,1,2,1,1,,,41,72.8,76.8,55.8,,94,
240,Derek Anderson,CLE,QB,26,8,7,81,182,888,3,10,10,8,0.8,2,0,0,0,,0,5,3,2,,,40,34.3,50.3,44.3,,44,
241,Randy McMichael,STL,TE,30,16,16,0,0,0,0,0,0,0,,0,62,34,332,9.76,1,0,,1,,,39,73.2,76.2,56.2,,29,
242,Bernard Scott,CIN,RB,25,13,2,0,0,0,0,0,74,321,4.34,0,8,5,67,13.4,0,1,,1,,,39,49.8,52.8,47.3,,75,
243,Sammie Stroughter,TAM,WR,23,13,0,0,0,0,0,0,0,0,,0,60,31,334,10.77,1,0,,2,,,39,76.4,79.4,60.9,,95,
244,Danny Amendola,STL,WR,24,14,2,0,0,0,0,0,3,-2,-0.67,0,63,43,326,7.58,1,4,1,1,,,38,79.4,83.4,57.9,,96,
245,Joel Dreessen,HOU,TE,27,16,11,0,0,0,0,0,0,0,,0,39,26,320,12.31,1,0,,1,,,38,64,67,51,,30,
246,J.P. Foschi,CIN,TE,27,15,10,0,0,0,0,0,0,0,,0,37,27,260,9.63,2,1,1,2,,,38,63,67,49.5,,32,
247,Jeff King,CAR,TE,26,16,15,0,0,0,0,0,0,0,,0,33,25,200,8,3,1,,3,,,38,63,66,50.5,,31,
248,Legedu Naanee,SDG,WR,26,15,1,1,1,21,0,0,3,7,2.33,0,29,24,242,10.08,2,0,,2,,,38,61.7,64.7,49.7,,97,
249,David Anderson,HOU,WR,26,16,8,0,0,0,0,0,0,0,,0,53,38,370,9.74,0,0,,0,,,37,75,78,56,,98,
250,Glen Coffee,SFO,RB,22,14,2,0,0,0,0,0,83,226,2.72,1,18,11,76,6.91,0,0,,1,,,36,47.2,50.2,41.7,,77,
251,Chris Henry,CIN,WR,26,8,0,0,0,0,0,0,0,0,,0,23,12,236,19.67,2,0,,2,,,36,47.6,50.6,41.6,,99,
252,Rashad Jennings,JAX,RB,24,15,0,0,0,0,0,0,39,202,5.18,1,18,16,101,6.31,0,0,,1,,,36,52.3,58.3,44.3,,76,
253,LenDale White,TEN,RB,25,13,0,0,0,0,0,0,64,222,3.47,2,5,3,14,4.67,0,1,1,2,,,36,36.6,40.6,35.1,,78,
254,Daniel Graham,DEN,TE,31,16,14,0,0,0,0,0,0,0,,0,43,28,289,10.32,1,0,,1,,,35,62.9,65.9,48.9,,34,
255,Spencer Havner,GNB,TE,26,16,1,0,0,0,0,0,0,0,,0,10,7,112,16,4,0,,4,,,35,42.2,45.2,38.7,,33,
256,Malcolm Kelly,WAS,WR,23,16,10,0,0,0,0,0,0,0,,0,41,25,347,13.88,0,0,,0,,,35,59.7,62.7,47.2,,101,
257,Josh Reed,BUF,WR,29,14,4,0,0,0,0,0,0,0,,0,45,27,291,10.78,1,3,1,1,,,35,60.1,64.1,46.6,,100,
258,Eddie Royal,DEN,WR,23,14,12,0,0,0,0,0,1,1,1,0,79,37,345,9.32,0,1,1,2,,,35,81.6,85.6,63.1,,102,
259,Chris Jennings,CLE,RB,24,9,1,0,0,0,0,0,63,220,3.49,1,13,9,56,6.22,0,0,,1,,,34,42.6,45.6,38.1,,79,
260,Byron Leftwich,TAM,QB,29,3,3,58,107,594,4,3,6,6,1,0,0,0,0,,0,2,,0,,,34,34.4,40.4,37.4,,45,
261,Zach Miller,JAX,TE,25,14,0,0,0,0,0,0,1,3,3,0,27,21,212,10.1,2,0,,2,,,34,54.5,57.5,44,,35,
262,Brad Smith,NYJ,WR,26,13,2,1,1,27,0,0,18,207,11.5,1,12,7,63,9,0,0,,2,,,34,47.1,50.1,43.6,,103,
263,Donald Lee,GNB,TE,29,16,10,0,0,0,0,0,0,0,,0,54,37,260,7.03,1,0,,1,,,32,69,72,50.5,,36,
264,Brian Leonard,CIN,RB,25,14,1,0,0,0,0,0,27,84,3.11,0,35,30,217,7.23,0,1,1,0,1,,32,60.1,64.1,45.1,,80,
265,Michael Clayton,TAM,WR,27,13,11,0,1,0,0,0,0,0,,0,48,16,230,14.38,1,0,,1,1,,31,47,50,39,,104,
266,Mike Sellers,WAS,RB,34,15,7,0,0,0,0,0,0,0,,0,26,17,176,10.35,2,1,1,2,,,30,44.6,48.6,36.1,,81,
267,Lynell Hamilton,NOR,RB,24,9,1,0,0,0,0,0,35,125,3.57,2,7,5,48,9.6,0,0,,2,,,29,34.3,37.3,31.8,,82,
268,Lance Moore,NOR,WR,26,7,0,0,0,0,0,0,0,0,,0,19,14,153,10.93,2,0,,2,,,29,41.3,44.3,34.3,,105,
269,Michael Vick,PHI,QB,29,12,1,6,13,86,1,0,24,95,3.96,2,0,0,0,,0,0,,2,,,29,28.9,28.9,28.9,,46,
270,Aaron Brown,DET,WR,24,15,2,0,0,0,0,0,27,131,4.85,0,15,9,84,9.33,1,0,,1,,,28,36.5,39.5,32,,107,
271,Alge Crumpler,TEN,TE,32,16,14,0,0,0,0,0,0,0,,0,37,27,222,8.22,1,1,1,1,,,28,53.2,57.2,39.7,,38,
272,Joey Haynos,MIA,TE,25,16,8,0,0,0,0,0,0,0,,0,37,19,162,8.53,2,1,,2,,,28,47.2,50.2,37.7,,37,
273,Johnnie Lee Higgins,OAK,WR,26,15,5,0,0,0,0,0,2,21,10.5,0,45,19,263,13.84,0,4,1,0,,,28,45.4,49.4,35.9,,106,
274,Desmond Clark,CHI,TE,32,11,7,0,0,0,0,0,0,0,,0,34,19,145,7.63,2,0,,2,,,27,45.5,48.5,36,,41,
275,Early Doucet,ARI,WR,24,9,0,0,0,0,0,0,0,0,,0,24,17,214,12.59,1,0,,1,,,27,44.4,47.4,35.9,,108,
276,Heath Evans,NOR,RB,31,6,5,0,0,0,0,0,5,16,3.2,1,13,10,70,7,2,0,,3,,,27,36.6,36.6,31.6,,83,
277,Ben Patrick,ARI,TE,25,9,7,0,0,0,0,0,0,0,,0,16,12,146,12.17,2,0,,2,,,27,38.6,41.6,32.6,,40,
278,Delanie Walker,SFO,TE,25,16,8,0,0,0,0,0,3,34,11.33,0,33,21,233,11.1,0,2,2,0,,,27,43.7,48.7,33.2,,39,
279,Chris Baker,NWE,TE,30,16,7,0,0,0,0,0,0,0,,0,19,14,142,10.14,2,0,,2,,,26,40.2,43.2,33.2,,42,
280,Isaac Bruce,SFO,WR,37,10,7,0,0,0,0,0,1,-8,-8,0,49,21,264,12.57,0,0,,0,,,26,46.6,49.6,36.1,,109,
281,Kellen Davis,CHI,TE,24,16,2,0,0,0,0,0,0,0,,0,14,9,75,8.33,3,0,,3,,,26,34.5,34.5,30,,44,
282,Dwayne Jarrett,CAR,WR,23,13,2,0,0,0,0,0,0,0,,0,31,17,196,11.53,1,0,,1,,,26,42.6,45.6,34.1,,110,
283,Sean Ryan,KAN,TE,29,10,8,0,0,0,0,0,0,0,,0,27,14,135,9.64,2,0,,2,,,26,39.5,42.5,32.5,,43,
284,Marty Booker,ATL,WR,33,16,1,0,0,0,0,0,1,7,7,0,31,16,181,11.31,1,0,,1,,,25,40.8,43.8,32.8,,113,
285,Keenan Burton,STL,WR,25,9,6,0,0,0,0,0,0,0,,0,45,25,253,10.12,0,0,,0,,,25,50.3,53.3,37.8,,111,
286,David Clowney,NYJ,WR,24,13,3,0,0,0,0,0,3,1,0.33,0,22,14,191,13.64,1,1,,1,,,25,39.2,42.2,32.2,,112,
287,Kenneth Darby,STL,RB,27,16,1,0,0,0,0,0,27,152,5.63,0,24,18,96,5.33,0,0,,0,,,25,42.8,45.8,33.8,,84,
288,Domenik Hixon,NYG,WR,25,14,2,0,0,0,0,0,0,0,,0,28,15,187,12.47,1,3,2,2,,,25,41.7,46.7,34.2,,114,
289,John Kuhn,GNB,RB,27,14,6,0,0,0,0,0,8,18,2.25,1,7,7,47,6.71,2,0,,3,,,25,31.5,31.5,28,,85,
290,Gary Barnidge,CAR,TE,24,16,3,0,0,0,0,0,0,0,,0,21,12,242,20.17,0,1,,0,,,24,36.2,39.2,30.2,,45,
291,Ahman Green,GNB,RB,32,8,0,0,0,0,0,0,41,160,3.9,1,5,3,18,6,0,0,,1,,,24,26.8,29.8,25.3,,86,
292,Justin Peelle,ATL,TE,30,15,8,0,0,0,0,0,0,0,,0,15,12,115,9.58,2,0,,2,,,24,35.5,38.5,29.5,,46,
293,Charlie Frye,OAK,QB,28,3,3,53,87,581,1,4,4,41,10.25,0,0,0,0,,0,0,,0,,,23,23.3,30.3,27.3,,47,
294,Leonard Pope,KAN,TE,26,13,8,0,0,0,0,0,0,0,,0,30,20,174,8.7,1,0,,1,,,23,43.4,46.4,33.4,,47,
295,Laurent Robinson,STL,WR,24,3,3,0,0,0,0,0,0,0,,0,23,13,167,12.85,1,0,,1,,,23,35.7,38.7,29.2,,115,
296,Kahlil Bell,CHI,RB,23,7,0,0,0,0,0,0,40,220,5.5,0,3,1,4,4,0,0,,0,,,22,23.4,26.4,22.9,,87,
297,David Carr,NYG,QB,30,6,0,21,33,225,1,0,9,27,3,1,0,0,0,,0,1,,1,,,22,21.7,21.7,21.7,,48,
298,Vonta Leach,HOU,RB,28,16,4,0,0,0,0,0,0,0,,0,26,20,155,7.75,1,0,,1,,,22,41.5,44.5,31.5,,89,
299,Shawn Nelson,BUF,TE,24,12,12,0,0,0,0,0,0,0,,0,29,17,156,9.18,1,2,1,1,,,22,36.6,40.6,28.1,,48,
300,Chad Simpson,IND,RB,24,14,0,0,0,0,0,0,15,102,6.8,2,4,3,1,0.33,0,0,,3,,,22,31.3,34.3,29.8,,88,
301,Eric Weems,ATL,WR,24,16,0,0,0,0,0,0,8,53,6.63,0,6,6,50,8.33,2,3,2,2,,,22,24.3,26.3,21.3,,116,
302,Jason Hill,SFO,WR,24,11,0,0,0,0,0,0,0,0,,0,16,9,90,10,2,0,,2,,,21,30,30,25.5,,117,
303,Darrius Heyward-Bey,OAK,WR,22,11,11,0,0,0,0,0,2,19,9.5,0,40,9,124,13.78,1,0,,1,,,20,29.3,32.3,24.8,,118,
304,Brad Hoover,CAR,RB,33,11,4,0,0,0,0,0,20,52,2.6,1,9,4,23,5.75,1,1,,2,,,20,23.5,23.5,21.5,,90,
305,Demetrius Williams,BAL,WR,26,12,0,0,0,0,0,0,0,0,,0,17,8,142,17.75,1,0,,1,,,20,28.2,31.2,24.2,,119,
306,Marcus Mason,WAS,RB,25,10,0,0,0,0,0,0,32,127,3.97,0,7,6,58,9.67,0,0,,0,,,19,24.5,27.5,21.5,,93,
307,Robert Royal,CLE,TE,30,13,11,0,0,0,0,0,0,0,,0,26,11,134,12.18,1,0,,1,,,19,30.4,33.4,24.9,,49,
308,Jerramy Stevens,TAM,TE,30,16,8,0,0,0,0,0,0,0,,0,32,15,130,8.67,1,0,,1,,,19,34,37,26.5,,50,
309,Jerheme Urban,ARI,WR,29,10,0,0,0,0,0,0,0,0,,0,29,18,186,10.33,0,0,,0,,,19,36.6,39.6,27.6,,120,
310,Garrett Wolfe,CHI,RB,25,8,0,0,0,0,0,0,22,120,5.45,1,3,2,12,6,0,0,,1,,,19,21.2,24.2,20.2,,91,
311,Jason Wright,ARI,RB,27,16,0,0,0,0,0,0,3,17,5.67,0,11,9,53,5.89,2,0,,2,,,19,28,28,23.5,,92,
312,Todd Yoder,WAS,TE,31,16,1,0,0,0,0,0,0,0,,0,5,4,9,2.25,3,0,,3,,,19,22.9,22.9,20.9,,51,
313,Deon Butler,SEA,WR,23,16,0,0,0,0,0,0,0,0,,0,42,15,175,11.67,0,0,,0,,,18,32.5,35.5,25,,123,
314,Jeff Dugan,MIN,TE,28,16,4,0,0,0,0,0,3,7,2.33,0,6,6,52,8.67,2,0,,2,,,18,23.9,23.9,20.9,,53,
315,Jerome Felton,DET,RB,23,13,8,0,0,0,0,0,15,46,3.07,0,17,13,133,10.23,0,0,,0,,,18,30.9,33.9,24.4,,96,
316,Earnest Graham,TAM,RB,29,13,6,0,0,0,0,0,14,66,4.71,0,22,14,109,7.79,0,0,,0,,,18,31.5,34.5,24.5,,97,
317,Justin Griffith,SEA,RB,29,13,11,0,0,0,0,0,4,6,1.5,0,26,19,118,6.21,1,1,1,1,,,18,35.4,39.4,25.9,,95,
318,Mike Hart,IND,RB,23,9,0,0,0,0,0,0,26,70,2.69,1,8,5,54,10.8,0,0,,1,,,18,23.4,23.4,20.9,,94,
319,Sam Hurd,DAL,WR,24,16,1,0,0,0,0,0,0,0,,0,12,7,121,17.29,1,0,,1,,,18,25.1,28.1,21.6,,121,
320,Lance Long,2TM,WR,24,8,1,0,0,0,0,0,1,-1,-1,0,38,20,178,8.9,0,1,,0,,,18,37.7,40.7,27.7,,122,
321,Ernest Wilford,JAX,TE,30,15,7,0,0,0,0,0,0,0,,0,21,11,123,11.18,1,0,,1,,,18,29.3,32.3,23.8,,52,
322,Brodie Croyle,KAN,QB,26,3,1,23,40,230,2,0,0,0,,0,0,0,0,,0,1,,0,,,17,17.2,17.2,17.2,,51,
323,Dennis Dixon,PIT,QB,24,1,1,12,26,145,1,1,3,27,9,1,0,0,0,,0,0,,1,,,17,16.5,17.5,17.5,,52,
324,Mike Furrey,CLE,WR,32,16,4,0,0,0,0,0,0,0,,0,39,23,170,7.39,0,0,,0,,,17,40,43,28.5,,124,
325,Keith Null,STL,QB,24,4,4,73,119,566,3,9,5,6,1.2,0,0,0,0,,0,3,1,0,,,17,15.2,28.2,24.2,,49,
326,Chad Pennington,MIA,QB,33,3,3,51,74,413,1,2,3,7,2.33,0,0,0,0,,0,3,1,0,,,17,15.2,21.2,17.2,,50,
327,Lousaka Polite,MIA,RB,28,16,9,0,0,0,0,0,37,123,3.32,0,23,11,51,4.64,0,1,,0,,,17,28.4,31.4,22.9,,98,
328,Martellus Bennett,DAL,TE,22,14,6,0,0,0,0,0,0,0,,0,30,15,159,10.6,0,0,,0,,,16,30.9,33.9,23.4,,54,
329,Derek Hagan,NYG,WR,25,16,0,0,0,0,0,0,0,0,,0,8,8,101,12.63,1,0,,1,,,16,24.1,27.1,20.1,,125,
330,Greg Lewis,MIN,WR,29,13,1,0,0,0,0,0,0,0,,0,11,8,96,12,1,0,,1,,,16,23.6,23.6,19.6,,126,
331,Evan Moore,CLE,TE,24,5,0,0,0,0,0,0,0,0,,0,23,12,158,13.17,0,0,,0,,,16,27.8,30.8,21.8,,55,
332,LaRod Stephens-Howling,ARI,RB,22,16,2,0,0,0,0,0,6,15,2.5,0,18,10,83,8.3,1,1,1,2,,,16,29.8,30.8,24.8,,99,
333,Reggie Brown,PHI,WR,28,14,2,0,0,0,0,0,1,-3,-3,0,24,9,155,17.22,0,0,,0,,,15,24.2,27.2,19.7,,127,
334,Daniel Coats,CIN,TE,25,16,11,0,0,0,0,0,0,0,,0,31,16,150,9.38,0,2,1,0,,,15,29,33,21,,56,
335,Danny Ware,NYG,RB,24,8,0,0,0,0,0,0,13,73,5.62,1,4,3,15,5,0,1,1,1,,,15,15.8,16.8,14.3,,100,
336,Danny Woodhead,NYJ,WR,24,10,0,0,0,0,0,0,15,64,4.27,0,14,8,87,10.88,0,0,,0,,,15,23.1,23.1,19.1,,128,
337,Mike Cox,KAN,RB,24,16,10,0,0,0,0,0,3,5,1.67,1,13,10,79,7.9,0,0,,1,,,14,24.4,24.4,19.4,,102,
338,Brian Hoyer,NWE,QB,24,5,0,19,27,142,0,0,10,25,2.5,1,0,0,0,,0,0,,1,,,14,14.2,14.2,14.2,,53,
339,Edgerrin James,SEA,RB,31,7,0,0,0,0,0,0,46,125,2.72,0,3,3,19,6.33,0,1,,0,,,14,17.4,20.4,15.9,,101,
340,Michael Bennett,SDG,RB,31,6,0,0,0,0,0,0,23,65,2.83,0,7,6,65,10.83,0,0,,0,,,13,19,19,16,,108,
341,Tim Castille,KAN,RB,25,7,0,0,1,0,0,1,14,55,3.93,0,6,4,37,9.25,1,1,1,1,,,13,15.2,17.2,14.2,,105,
342,Casey Fitzsimmons,DET,WR,29,12,1,0,0,0,0,0,0,0,,0,27,18,128,7.11,0,1,1,0,,,13,28.8,32.8,19.8,,130,
343,BenJarvus Green-Ellis,NWE,RB,24,12,0,0,0,0,0,0,26,114,4.38,0,5,2,11,5.5,0,0,,0,,,13,14.5,17.5,13.5,,109,
344,Steve Heiden,CLE,TE,33,7,6,0,0,0,0,0,0,0,,0,17,10,73,7.3,1,1,1,1,,,13,21.3,22.3,16.3,,57,
345,Peyton Hillis,DEN,RB,23,14,2,0,0,0,0,0,13,54,4.15,1,6,4,19,4.75,0,1,1,1,,,13,15.3,16.3,13.3,,103,
346,Nate Hughes,JAX,WR,24,8,0,0,0,0,0,0,0,0,,0,12,5,70,14,1,0,,1,,,13,18,18,15.5,,129,
347,Moran Norris,SFO,RB,31,16,7,0,0,0,0,0,14,41,2.93,1,11,7,31,4.43,0,1,1,1,,,13,18.2,19.2,14.7,,106,
