Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
171,Snoop Minnis,KAN,WR,24,13,11,0,0,0,0,0,0,0,,0,67,33,511,15.48,1,0,,1,,,57,90.1,93.1,73.6,,67,
172,Dwayne Carswell*,DEN,TE,29,16,16,0,0,0,0,0,0,0,,0,56,34,299,8.79,4,0,,4,1,,56,89.9,92.9,72.9,,16,
173,Eric Johnson,SFO,TE,25,16,14,0,0,0,0,0,0,0,,0,64,40,362,9.05,3,1,1,3,1,,56,94.2,98.2,74.2,,15,
174,Isaac Byrd,CAR,WR,27,15,5,0,0,0,0,0,1,-2,-2,0,71,37,492,13.3,1,0,,1,,,55,92,95,73.5,,68,
175,Kevin Faulk,NWE,RB,25,15,1,1,1,23,0,0,41,169,4.12,1,36,30,189,6.3,2,2,1,3,,,55,82.7,89.7,67.7,,55,
176,Dave Moore,TAM,TE,32,16,16,0,0,0,0,0,0,0,,0,53,35,285,8.14,4,0,,4,,,53,87.5,90.5,70,,17,
177,Bobby Shaw,PIT,WR,26,16,0,0,0,0,0,0,0,0,,0,44,24,409,17.04,2,1,1,2,,,53,74.9,78.9,62.9,,69,
178,Shawn Bryson,BUF,RB,25,15,3,0,0,0,0,0,80,341,4.26,2,11,9,59,6.56,0,0,,2,,,52,61,64,56.5,,56,
179,Zack Crockett,OAK,RB,29,16,0,0,0,0,0,0,57,145,2.54,6,3,2,10,5,0,1,1,6,,,52,51.5,55.5,50.5,,57,
180,Kyle Brady,JAX,TE,29,16,16,0,0,0,0,0,0,0,,0,63,36,386,10.72,2,0,,2,,,51,86.6,89.6,68.6,,18,
181,Alge Crumpler,ATL,RB,24,16,12,0,0,0,0,0,0,0,,0,41,25,330,13.2,3,1,1,3,,,51,74,78,61.5,,58,
182,Moe Williams,BAL,RB,27,15,2,0,0,0,0,0,65,291,4.48,0,35,23,210,9.13,0,1,1,0,,,50,71.1,78.1,59.6,,59,
183,Tim Dwight,SDG,WR,26,10,2,0,0,0,0,0,2,24,12,1,50,25,406,16.24,0,1,,2,,,49,80,83,67.5,,70,
184,Marc Edwards,NWE,WR,27,16,13,0,0,0,0,0,51,141,2.76,1,39,25,166,6.64,2,3,3,3,,,49,67.7,76.7,55.2,,71,
185,Ricky Watters,SEA,RB,32,5,4,0,0,0,0,0,72,318,4.42,1,22,11,107,9.73,0,1,,1,,,49,59.5,65.5,54,,60,
186,Ken Dilger*,IND,TE,30,16,16,1,1,39,1,0,0,0,,0,54,32,343,10.72,1,2,2,1,1,,48,75.9,80.9,59.9,,19,
187,Roland Williams,OAK,TE,26,16,15,0,0,0,0,0,0,0,,0,53,33,298,9.03,3,0,,3,,,48,80.8,83.8,64.3,,20,
188,Richie Anderson,NYJ,RB,30,16,15,0,0,0,0,0,26,102,3.92,0,57,40,252,6.3,2,1,1,2,,,47,85.4,92.4,65.4,,61,
189,Brandon Stokley,BAL,WR,25,16,5,0,0,0,0,0,1,1,1,0,46,24,344,14.33,2,1,,2,,,47,70.5,73.5,58.5,,72,
190,Jacquez Green,TAM,WR,25,12,10,0,0,0,0,0,0,0,,0,59,36,402,11.17,1,0,,1,,,46,82.2,85.2,64.2,,73,
191,LaMont Jordan,NYJ,RB,23,16,0,0,1,0,0,0,39,292,7.49,1,10,7,44,6.29,1,0,,2,,,46,52.6,55.6,49.1,,62,
192,Jerome Pathon,IND,WR,26,4,3,0,0,0,0,0,1,-8,-8,0,32,24,330,13.75,2,0,,2,,,44,68.2,71.2,56.2,,74,
193,Randall Cunningham,BAL,QB,38,6,2,54,89,573,3,2,14,40,2.86,1,0,0,0,,0,4,,1,,1,43,42.9,47.9,44.9,,37,
194,Tai Streets,SFO,WR,24,16,3,0,0,0,0,0,0,0,,0,52,28,345,12.32,1,0,,1,,,43,68.5,71.5,54.5,,76,
195,Dez White,CHI,WR,22,14,6,0,0,0,0,0,0,0,,0,82,45,428,9.51,0,0,,0,,,43,87.8,90.8,65.3,,75,
196,Jamal Anderson,ATL,RB,29,3,3,0,0,0,0,0,55,190,3.45,1,4,3,111,37,1,1,1,2,,,42,43.1,50.1,41.6,,65,
197,Germane Crowell,DET,WR,25,5,4,0,0,0,0,0,1,6,6,0,38,22,289,13.14,2,1,,2,,,42,63.5,66.5,52.5,,77,
198,Skip Hicks,TEN,RB,27,9,0,0,0,0,0,0,56,341,6.09,1,6,5,22,4.4,0,0,,1,,,42,47.3,50.3,44.8,,63,
199,Deuce McAllister,NOR,RB,23,16,4,1,2,12,1,0,16,91,5.69,1,20,15,166,11.07,1,1,,2,,,42,57.2,60.2,49.7,,64,
200,Obafemi Ayanbadejo,BAL,RB,26,16,5,0,0,0,0,0,46,173,3.76,1,33,24,121,5.04,1,1,1,2,,,41,63.4,70.4,51.4,,66,
201,Drew Bennett,TEN,WR,23,14,1,0,0,0,0,0,0,0,,0,46,24,329,13.71,1,0,,1,1,,41,64.9,67.9,52.9,,78,
202,Tim Biakabutuka,CAR,RB,27,5,4,0,0,0,0,0,53,230,4.34,1,17,12,121,10.08,0,3,1,1,,,41,51.1,58.1,45.1,,67,
203,Terry Jackson,SFO,RB,25,16,1,0,0,0,0,0,22,138,6.27,1,14,12,91,7.58,2,1,1,3,,,41,50.9,54.9,44.9,,68,
204,Michael Wiley,DAL,RB,23,16,0,0,0,0,0,0,34,247,7.26,0,27,16,99,6.19,1,1,1,1,,,41,54.6,58.6,46.6,,69,
205,Bobby Engram,SEA,WR,28,16,4,0,0,0,0,0,0,0,,0,51,29,400,13.79,0,0,,0,,,40,69,72,54.5,,79,
206,Doug Chapman,MIN,RB,24,16,3,0,0,0,0,0,63,195,3.1,0,19,16,135,8.44,1,1,,1,,,39,55,61,47,,70,
207,Ron Dugans,CIN,WR,24,16,3,0,0,0,0,0,0,0,,0,45,28,251,8.96,2,0,,2,1,,39,67.1,70.1,53.1,,80,
208,Chad Johnson,CIN,WR,23,12,3,0,0,0,0,0,0,0,,0,60,28,329,11.75,1,0,,1,,,39,66.9,69.9,52.9,,82,
209,Jake Reed,MIN,WR,34,16,0,0,0,0,0,0,0,0,,0,53,27,309,11.44,1,0,,1,1,,39,65.9,68.9,52.4,,83,
210,Marcus Robinson,CHI,WR,26,5,4,0,0,0,0,0,0,0,,0,42,23,269,11.7,2,0,,2,,,39,61.9,64.9,50.4,,81,
211,Brandon Bennett,CIN,RB,28,16,1,0,0,0,0,0,50,232,4.64,0,26,20,150,7.5,0,1,,0,,,38,58.2,64.2,48.2,,72,
212,Cam Cleeland,NOR,TE,26,9,7,0,0,0,0,0,0,0,,0,22,13,138,10.62,4,1,1,4,,,38,48.8,52.8,42.3,,22,
213,Dorsey Levens,GNB,RB,31,15,1,0,0,0,0,0,44,165,3.75,0,35,24,159,6.63,1,0,,1,,,38,62.4,68.4,50.4,,71,
214,Boo Williams,NOR,TE,22,11,4,0,0,0,0,0,0,0,,0,42,20,202,10.1,3,0,,3,,,38,58.2,61.2,48.2,,21,
215,Troy Edwards,PIT,WR,24,16,0,0,0,0,0,0,5,28,5.6,1,35,19,283,14.89,0,1,1,2,,,37,60.1,64.1,50.6,,86,
216,Jermaine Wiggins,NWE,WR,26,16,6,0,0,0,0,0,0,0,,0,21,14,133,9.5,4,0,,4,,,37,51.3,54.3,44.3,,85,
217,Karl Williams,TAM,WR,30,15,3,0,0,0,0,0,0,0,,0,41,24,314,13.08,1,3,2,2,,,37,63.4,68.4,51.4,,84,
218,Anthony Wright,DAL,QB,25,4,3,48,98,529,5,5,17,57,3.35,0,0,0,0,,0,4,2,0,,,37,32.9,42.9,37.9,,38,
219,Shane Matthews,CHI,QB,31,4,3,84,129,694,5,6,4,5,1.25,0,0,0,0,,0,4,1,0,,,36,34.3,44.3,40.3,,39,
220,Leon Johnson,CHI,RB,27,12,0,1,1,18,0,0,20,99,4.95,4,2,1,0,0,0,2,,4,,,35,35.6,35.6,35.1,,73,
221,Kevin Lockett,WAS,WR,27,16,0,1,1,31,1,0,0,0,,0,41,22,293,13.32,0,1,1,0,,,35,54.5,58.5,43.5,,87,
222,Reggie Wayne,IND,WR,23,13,9,0,0,0,0,0,0,0,,0,49,27,345,12.78,0,0,,0,,,35,61.5,64.5,48,,88,
223,JaJuan Dawson,CLE,WR,24,14,0,0,0,0,0,0,0,0,,0,34,22,281,12.77,1,0,,1,,,34,56.1,59.1,45.1,,89,
224,Freddie Mitchell,PHI,WR,23,15,1,0,1,0,0,0,2,-4,-2,0,43,21,283,13.48,1,0,,1,,,34,54.9,57.9,44.4,,90,
225,Jed Weaver,MIA,TE,25,16,7,0,0,0,0,0,0,0,,0,25,18,215,11.94,2,1,1,2,,,34,49.5,53.5,40.5,,23,
226,Greg Comella,NYG,RB,26,16,13,0,0,0,0,0,4,15,3.75,0,55,39,253,6.49,1,2,,1,,,33,71.8,74.8,52.3,,74,
227,Donald Driver,GNB,WR,26,13,2,0,0,0,0,0,3,38,12.67,1,19,13,167,12.85,1,0,,2,,,33,45.5,48.5,39,,93,
228,Brian Kozlowski,ATL,TE,31,16,0,0,0,0,0,0,0,0,,0,22,15,270,18,1,0,,1,,,33,48,51,40.5,,24,
229,Larry Parker,KAN,WR,25,12,4,0,0,0,0,0,3,6,2,0,39,15,199,13.27,2,0,,2,,,33,47.5,50.5,40,,92,
230,Terrence Wilkins,IND,WR,26,11,4,0,0,0,0,0,0,0,,0,56,34,332,9.76,0,1,1,1,,,33,71.2,75.2,54.2,,91,
231,Albert Connell,NOR,WR,27,11,1,0,0,0,0,0,1,6,6,0,28,12,191,15.92,2,0,,2,,,32,43.7,46.7,37.7,,94,
232,Zeron Flemister,WAS,TE,25,16,1,0,0,0,0,0,0,0,,0,29,18,196,10.89,2,0,,2,,,32,49.6,52.6,40.6,,27,
233,Olandis Gary,DEN,RB,26,9,1,0,0,0,0,0,57,228,4,1,5,4,29,7.25,0,0,,1,,,32,35.7,38.7,33.7,,75,
234,Erron Kinney,TEN,TE,24,13,12,0,0,0,0,0,0,0,,0,42,25,263,10.52,1,0,,1,,,32,57.3,60.3,44.8,,25,
235,Jim Kleinsasser,MIN,RB,24,11,11,0,0,0,0,0,23,72,3.13,1,28,24,184,7.67,0,2,2,1,,,32,51.6,56.6,39.6,,76,
236,Tywan Mitchell,ARI,TE,26,16,4,0,0,0,0,0,0,0,,0,40,25,196,7.84,2,0,,2,,,32,56.6,59.6,44.1,,26,
237,Ty Detmer,DET,QB,34,4,4,92,151,906,3,10,9,26,2.89,0,0,0,0,,0,3,1,0,,,31,28.8,42.8,38.8,,41,
238,Gus Frerotte,DEN,QB,30,4,1,30,48,308,3,0,10,9,0.9,1,0,0,0,,0,2,1,1,,,31,29.2,33.2,29.2,,40,
239,Mikhael Ricks,KAN,TE,27,16,0,0,0,0,0,0,0,0,,0,30,18,252,14,1,0,,1,,,31,49.2,52.2,40.2,,28,
240,Chris Thomas,KAN,WR,30,10,5,0,0,0,0,0,0,0,,0,38,19,247,13,1,0,,1,,,31,49.7,52.7,40.2,,95,
241,Ron Dixon,NYG,WR,25,15,0,0,0,0,0,0,1,0,0,0,21,8,227,28.38,1,2,1,1,,,29,34.7,38.7,30.7,,98,
242,Danny Farmer,CIN,WR,24,12,1,0,0,0,0,0,0,0,,0,23,15,228,15.2,1,1,,1,,,29,43.8,46.8,36.3,,97,
243,Terrell Fletcher,SDG,RB,28,13,0,0,0,0,0,0,29,107,3.69,0,29,23,184,8,0,1,1,0,,,29,50.1,57.1,38.6,,78,
244,Larry Foster,DET,WR,25,13,5,0,0,0,0,0,2,6,3,0,47,22,283,12.86,0,1,,0,,,29,50.9,53.9,39.9,,96,
245,Aaron Stecker,TAM,RB,26,13,0,0,0,0,0,0,24,72,3,1,13,10,101,10.1,1,0,,2,,,29,39.3,42.3,34.3,,77,
246,Patrick Hape,DEN,RB,27,15,8,0,0,0,0,0,2,0,0,0,19,15,96,6.4,3,0,,3,,,28,42.6,42.6,35.1,,79,
247,Robert Wilson,NOR,WR,27,15,1,0,0,0,0,0,0,0,,0,38,21,277,13.19,0,0,,0,,,28,48.7,51.7,38.2,,99,
248,Scotty Anderson,DET,WR,22,9,4,0,0,0,0,0,0,0,,0,34,12,211,17.58,1,0,,1,,,27,39.1,42.1,33.1,,101,
249,Fred Baxter,CHI,TE,30,14,14,0,0,0,0,0,0,0,,0,44,22,148,6.73,2,0,,2,,,27,48.8,51.8,37.8,,31,
250,Christian Fauria,SEA,TE,30,16,11,0,0,0,0,0,0,0,,0,40,21,188,8.95,1,2,1,1,1,,27,45.8,49.8,35.3,,30,
251,Todd Heap,BAL,TE,21,12,6,0,0,0,0,0,0,0,,0,23,16,206,12.88,1,1,1,1,,,27,40.6,44.6,32.6,,32,
252,Cecil Martin,PHI,RB,26,16,15,0,0,0,0,0,9,27,3,0,34,24,124,5.17,2,0,,2,,,27,51.1,54.1,39.1,,81,
253,Neil O'Donnell,TEN,QB,35,5,1,42,76,496,2,2,6,28,4.67,0,0,0,0,,0,1,,0,,,27,26.6,31.6,28.6,,42,
254,Jon Ritchie,OAK,RB,27,15,10,0,0,0,0,0,0,0,,0,27,19,154,8.11,2,0,,2,,,27,46.4,49.4,36.9,,80,
255,O.J. Santiago,CLE,TE,27,14,12,0,0,0,0,0,0,0,,0,27,17,153,9,2,0,,2,,,27,44.3,47.3,35.8,,29,
256,James Williams,SEA,WR,23,6,2,0,0,0,0,0,0,0,,0,17,12,212,17.67,1,1,,1,,,27,39.2,42.2,33.2,,100,
257,Terry Glenn,NWE,WR,27,4,1,0,0,0,0,0,0,0,,0,24,14,204,14.57,1,0,,1,,,26,40.4,43.4,33.4,,102,
258,Jackie Harris,DAL,TE,33,13,12,0,0,0,0,0,0,0,,0,25,15,141,9.4,2,0,,2,,,26,41.1,44.1,33.6,,33,
259,Brad Hoover,CAR,RB,25,16,7,0,0,0,0,0,17,71,4.18,0,47,26,185,7.12,0,1,1,0,,,26,49.6,53.6,36.6,,82,
260,Bert Emanuel,2TM,WR,31,8,5,0,0,0,0,0,0,0,,0,45,21,246,11.71,0,0,,0,,,25,45.6,48.6,35.1,,103,
261,Walter Rasby,WAS,TE,29,16,11,0,0,0,0,0,0,0,,0,27,10,128,12.8,2,0,,2,,,25,34.8,37.8,29.8,,34,
262,J.R. Redmond,NWE,RB,24,12,0,0,0,0,0,0,35,119,3.4,0,21,13,132,10.15,0,0,,0,,,25,38.1,44.1,31.6,,83,
263,Ben Gay,CLE,RB,21,16,0,0,0,0,0,0,51,172,3.37,1,7,4,11,2.75,0,4,3,1,,,24,22.3,28.3,20.3,,84,
264,Nick Goings,CAR,RB,23,13,2,0,0,0,0,0,66,197,2.98,0,9,8,39,4.88,0,1,,0,,,24,31.6,34.6,27.6,,85,
265,Dennis Northcutt,CLE,WR,24,11,7,0,0,0,0,0,3,26,8.67,0,35,18,211,11.72,0,3,1,0,,,24,39.7,43.7,30.7,,104,
266,Fred Beasley,SFO,RB,27,15,12,0,0,0,0,0,23,73,3.17,1,28,16,99,6.19,0,1,1,1,,,23,37.2,38.2,29.2,,86,
267,Darrin Chiaverini,DAL,WR,24,16,0,0,0,0,0,0,1,3,3,0,32,10,107,10.7,2,0,,2,,,23,33,36,28,,107,
268,Sean Dawkins,JAX,WR,30,16,3,0,0,0,0,0,0,0,,0,49,20,234,11.7,0,1,,0,,,23,43.4,46.4,33.4,,105,
269,T.J. Houshmandzadeh,CIN,WR,24,12,1,0,0,0,0,0,0,0,,0,42,21,228,10.86,0,3,2,0,,,23,39.8,44.8,29.3,,109,
270,Trevor Insley,IND,WR,24,11,0,0,0,0,0,0,0,0,,0,21,14,165,11.79,1,0,,1,,,23,36.5,39.5,29.5,,110,
271,Jerry Porter,OAK,WR,23,15,1,0,0,0,0,0,2,13,6.5,0,37,19,220,11.58,0,0,,0,,,23,42.3,45.3,32.8,,106,
272,Clint Stoerner,DAL,QB,24,4,2,26,49,314,3,5,9,27,3,1,0,0,0,,0,1,2,1,,,23,19.3,29.3,24.3,,43,
273,Dedric Ward,MIA,WR,27,13,1,0,0,0,0,0,2,21,10.5,0,40,21,209,9.95,0,1,,0,,,23,44,47,33.5,,108,
274,D'Wayne Bates,CHI,WR,26,11,1,0,0,0,0,0,0,0,,0,14,9,160,17.78,1,0,,1,,,22,31,34,26.5,,111,
275,Drew Bledsoe,NWE,QB,29,2,2,40,66,400,2,2,5,18,3.6,0,0,0,0,,0,1,,0,,,22,21.8,26.8,23.8,,44,
276,Trevor Gaylor,SDG,WR,24,7,3,0,0,0,0,0,0,0,,0,34,14,217,15.5,0,0,,0,,,22,35.7,38.7,28.7,,113,
277,Mike Green,TEN,RB,25,16,1,0,2,0,0,2,15,71,4.73,1,13,12,64,5.33,1,1,,2,,,22,33.5,35.5,29.5,,87,
278,Desmond Howard,DET,WR,31,14,1,0,0,0,0,0,5,25,5,0,14,10,133,13.3,1,1,1,1,,,22,29.8,33.8,24.8,,112,
279,Itula Mili,SEA,TE,28,16,5,0,0,0,0,0,0,0,,0,12,8,98,12.25,2,0,,2,,,22,29.8,29.8,25.8,,35,
280,Dan Campbell,NYG,TE,25,16,12,0,0,0,0,0,0,0,,0,25,13,148,11.38,1,0,,1,,,21,33.8,36.8,27.3,,36,
281,Kris Mangum,CAR,RB,28,16,10,0,0,0,0,0,0,0,,0,27,15,89,5.93,2,0,,2,,,21,35.9,35.9,28.4,,88,
282,Tony McGee,CIN,TE,30,11,9,0,0,0,0,0,0,0,,0,30,14,148,10.57,1,0,,1,,,21,34.8,37.8,27.8,,37,
283,Harold Morrow,MIN,RB,28,16,2,0,0,0,0,0,12,67,5.58,0,18,13,142,10.92,0,1,,0,,,21,33.9,36.9,27.4,,89,
284,Jonathan Quinn,JAX,QB,26,6,1,32,61,361,1,1,8,42,5.25,0,0,0,0,,0,4,1,0,,,21,18.6,23.6,19.6,,45,
285,Dameane Douglas,PHI,WR,25,16,0,0,0,0,0,0,0,0,,0,8,5,77,15.4,2,0,,2,,,20,24.7,24.7,22.2,,116,
286,Reggie Germany,BUF,WR,23,16,1,0,0,0,0,0,0,0,,0,21,12,203,16.92,0,0,,0,,,20,32.3,35.3,26.3,,114,
287,Terry Hardy,ARI,TE,25,8,6,0,0,0,0,0,0,0,,0,22,11,79,7.18,2,1,,2,,,20,30.9,30.9,25.4,,40,
288,William Henderson,GNB,RB,30,16,8,0,0,0,0,0,6,11,1.83,0,28,21,193,9.19,0,0,,0,,,20,41.4,44.4,30.9,,90,
289,Damon Jones,JAX,TE,27,7,4,0,0,0,0,0,0,0,,0,13,8,140,17.5,1,1,1,1,,,20,26,30,22,,39,
290,David Martin,GNB,TE,22,14,1,0,0,0,0,0,0,0,,0,20,13,144,11.08,1,0,,1,,,20,33.4,36.4,26.9,,38,
291,Steve Smith*+,CAR,WR,22,15,1,0,0,0,0,0,4,43,10.75,0,20,10,154,15.4,0,8,4,3,,,20,39.7,46.7,34.7,,117,
292,Mack Strong,SEA,RB,30,16,13,0,0,0,0,0,17,55,3.24,0,29,17,141,8.29,0,0,,0,,,20,36.6,39.6,28.1,,91,
293,Kevin Swayne,NYJ,WR,26,15,2,0,0,0,0,0,0,0,,0,36,13,203,15.62,0,0,,0,,,20,33.3,36.3,26.8,,115,
294,Rob Konrad,MIA,RB,25,12,9,0,0,0,0,0,5,22,4.4,1,13,5,52,10.4,1,0,,2,,,19,24.4,24.4,21.9,,92,
295,Mike Sellers,CLE,WR,26,9,7,0,0,0,0,0,0,0,,0,13,7,73,10.43,2,0,,2,,,19,26.3,26.3,22.8,,118,
296,Reidel Anthony,TAM,WR,25,13,4,0,0,0,0,0,3,22,7.33,0,34,13,162,12.46,0,1,,0,,,18,31.4,34.4,24.9,,119,
297,Donnell Bennett,WAS,RB,29,16,14,0,0,0,0,0,10,39,3.9,0,25,15,112,7.47,0,1,,0,1,,17,32.1,35.1,24.6,,94,
298,Charles Johnson,NWE,WR,29,14,2,0,0,0,0,0,0,0,,0,24,14,111,7.93,1,0,,1,,,17,31.1,34.1,24.1,,121,
299,Ryan Leaf,DAL,QB,25,4,3,45,88,494,1,3,4,-7,-1.75,0,0,0,0,,0,4,2,0,,,17,13.1,21.1,16.1,,46,
300,Joel Makovicka,ARI,RB,26,16,14,0,0,0,0,0,1,19,19,0,28,16,95,5.94,1,1,1,1,,,17,31.4,32.4,23.4,,93,
301,Lorenzo Neal,CIN,RB,31,16,10,0,0,0,0,0,5,10,2,0,27,19,101,5.32,1,0,,1,,,17,36.1,39.1,26.6,,95,
302,Jeff Robinson,STL,TE,31,16,6,0,0,0,0,0,0,0,,0,13,11,108,9.82,1,0,,1,,,17,27.8,30.8,22.3,,41,
303,Reggie Swinton,DAL,WR,26,15,1,0,0,0,0,0,1,-4,-4,0,16,7,117,16.71,1,4,2,2,,,17,26.3,31.3,22.8,,120,
304,Mike Lucky,DAL,TE,26,16,5,0,0,0,0,0,0,0,,0,21,13,96,7.38,1,0,,1,,,16,28.6,28.6,22.1,,42,
305,Terrelle Smith,NOR,RB,23,14,9,0,0,0,0,0,5,8,1.6,0,8,4,30,7.5,2,1,,2,,,16,19.8,19.8,17.8,,96,
306,Jerame Tuman,PIT,TE,25,16,7,0,0,0,0,0,0,0,,0,19,7,96,13.71,1,0,,1,,,16,22.6,22.6,19.1,,43,
307,Drew Brees,SDG,QB,22,1,0,15,27,221,1,0,2,18,9,0,0,0,0,,0,2,,0,,,15,14.6,14.6,14.6,,49,
308,Jeremy Brigham,OAK,RB,26,14,3,0,0,0,0,0,0,0,,0,17,12,85,7.08,1,0,,1,,,15,26.5,26.5,20.5,,99,
309,Reuben Droughns,DET,RB,23,9,3,0,0,0,0,0,30,72,2.4,0,5,4,21,5.25,1,0,,1,,,15,19.3,19.3,17.3,,97,
310,Andre King,CLE,WR,28,7,0,0,0,0,0,0,0,0,,0,17,11,149,13.55,0,1,1,0,,,15,23.9,27.9,18.4,,123,
311,Tommy Maddox,PIT,QB,30,3,0,7,9,154,1,1,6,9,1.5,1,0,0,0,,0,1,,1,,,15,15.1,16.1,16.1,,47,
312,Ed McCaffrey,DEN,WR,33,1,1,0,0,0,0,0,0,0,,0,7,6,94,15.67,1,0,,1,,,15,21.4,21.4,18.4,,122,
313,Rodney Thomas,ATL,RB,28,12,0,0,0,0,0,0,37,126,3.41,0,3,2,26,13,0,0,,0,,,15,17.2,20.2,16.2,,98,
314,Spergon Wynn,MIN,QB,23,3,2,48,98,418,1,6,8,61,7.63,0,0,0,0,,0,3,2,0,,,15,10.8,21.8,16.8,,48,
315,R.J. Bowers,PIT,RB,27,3,0,0,0,0,0,0,18,84,4.67,1,1,1,0,0,0,0,,1,,,14,15.4,15.4,14.9,,100,
316,Sam Gash,BAL,RB,32,16,4,0,0,0,0,0,2,-1,-0.5,0,14,9,80,8.89,1,0,,1,,,14,22.9,22.9,18.4,,102,
317,Chris Hetherington,CAR,RB,29,16,1,0,0,0,0,0,5,12,2.4,0,35,23,124,5.39,0,0,,0,,,14,36.6,39.6,25.1,,103,
318,Reggie Kelly,ATL,TE,24,14,13,0,0,0,0,0,0,0,,0,29,16,142,8.88,0,0,,0,,,14,30.2,33.2,22.2,,44,
319,Travis Prentice,MIN,RB,25,14,0,0,0,0,0,0,14,13,0.93,2,1,1,10,10,0,1,,2,,,14,15.3,15.3,14.8,,101,
320,Daimon Shelton,CHI,RB,29,16,9,0,0,0,0,0,0,0,,0,18,12,76,6.33,1,2,1,1,,,14,23.6,24.6,17.6,,104,
321,Marco Battaglia,2TM,TE,28,11,1,0,0,0,0,0,0,0,,0,24,14,127,9.07,0,1,,0,,,13,26.7,29.7,19.7,,46,
322,Chris Cole,DEN,WR,24,16,2,0,0,0,0,0,0,0,,0,19,9,128,14.22,0,2,2,0,,,13,17.8,22.8,13.3,,127,
323,Kent Graham,WAS,QB,33,3,0,13,19,131,2,0,7,-7,-1,0,0,0,0,,0,2,,0,,,13,12.5,12.5,12.5,,50,
324,Patrick Jeffers,CAR,WR,28,9,0,0,0,0,0,0,0,0,,0,33,14,127,9.07,0,0,,0,,,13,26.7,29.7,19.7,,128,
325,Bryan Johnson,WAS,RB,23,16,1,0,0,0,0,0,0,0,,0,11,9,129,14.33,0,0,,0,,,13,21.9,24.9,17.4,,107,
326,Jeremy McDaniel,BUF,WR,25,7,0,0,0,0,0,0,0,0,,0,14,11,129,11.73,0,0,,0,,,13,23.9,26.9,18.4,,126,
327,Brian Mitchell,PHI,RB,33,16,0,0,0,0,0,0,7,9,1.29,0,8,6,122,20.33,0,3,1,1,,,13,23.1,27.1,20.1,,106,
328,Frank Murphy,TAM,WR,24,11,0,0,0,0,0,0,0,0,,0,17,8,71,8.88,1,2,,1,,,13,21.1,21.1,17.1,,125,
329,Jeff Ogden,MIA,WR,26,16,0,0,0,0,0,0,0,0,,0,8,6,73,12.17,1,3,,1,,,13,19.3,19.3,16.3,,124,
330,Patrick Pass,NWE,RB,24,16,0,0,0,0,0,0,1,7,7,0,10,6,66,11,1,0,,1,,,13,19.3,19.3,16.3,,105,
331,Marcellus Rivers,NYG,TE,23,16,0,0,0,0,0,0,0,0,,0,5,3,11,3.67,2,0,,2,,,13,16.1,16.1,14.6,,45,
332,Justin Swift,SFO,TE,26,16,2,0,0,0,0,0,0,0,,0,11,11,66,6,1,0,,1,,,13,23.6,23.6,18.1,,47,
333,Fred Taylor,JAX,RB,25,2,2,0,0,0,0,0,30,116,3.87,0,3,2,13,6.5,0,1,1,0,,,13,12.9,16.9,11.9,,108,
334,Rickey Dudley,CLE,TE,29,4,4,0,0,0,0,0,0,0,,0,16,9,115,12.78,0,0,,0,,,12,20.5,23.5,16,,48,
335,A.J. Feeley,PHI,QB,24,1,0,10,14,143,2,1,0,0,,0,0,0,0,,0,0,,0,,,12,11.7,12.7,12.7,,51,
336,Steve Heiden,SDG,TE,25,16,10,0,0,0,0,0,0,0,,0,13,8,55,6.88,1,0,,1,,,12,19.5,19.5,15.5,,49,
337,Robert Holcombe,STL,RB,26,16,0,0,0,0,0,0,13,42,3.23,1,1,1,14,14,0,1,1,1,,,12,10.6,11.6,10.1,,111,
338,Patrick Johnson,BAL,WR,25,4,0,0,0,0,0,0,0,0,,0,12,5,57,11.4,1,1,1,1,,,12,14.7,15.7,12.2,,129,
339,Randy Jordan,OAK,RB,31,16,0,0,0,0,0,0,13,59,4.54,0,15,9,63,7,0,0,,0,,,12,21.2,21.2,16.7,,109,
340,Robert Thomas,DAL,RB,27,5,5,0,0,0,0,0,6,40,6.67,0,10,5,19,3.8,1,0,,1,,,12,16.9,16.9,14.4,,110,
341,Mike Cloud,KAN,RB,26,15,0,0,0,0,0,0,7,54,7.71,1,0,0,0,,0,0,,1,,,11,11.4,11.4,11.4,,113,
342,Jason Dunn,KAN,TE,28,15,6,0,0,0,0,0,0,0,,0,13,4,54,13.5,1,0,,1,,,11,15.4,15.4,13.4,,50,
343,Terry Kirby,OAK,RB,31,11,0,0,0,0,0,0,10,49,4.9,0,9,9,62,6.89,0,1,1,1,,,11,24.1,25.1,19.6,,114,
344,Sammy Morris,BUF,RB,24,16,1,0,0,0,0,0,20,72,3.6,0,9,7,36,5.14,0,1,1,0,,,11,15.8,16.8,12.3,,115,
345,Tony Stewart,PHI,TE,22,3,1,0,0,0,0,0,0,0,,0,8,5,52,10.4,1,0,,1,,,11,16.2,16.2,13.7,,51,
346,Derrius Thompson,WAS,WR,24,16,0,0,0,0,0,0,0,0,,0,6,3,52,17.33,1,0,,1,,,11,14.2,14.2,12.7,,130,
347,Damon Washington,NYG,RB,24,10,0,0,0,0,0,0,28,89,3.18,0,6,4,25,6.25,0,2,1,0,,,11,13.4,14.4,11.4,,112,
